schema_version,trace_version,trace_sha256,rpc_method_model,deadline_model,offered_load_definition,warmup_requests,measurement_requests,measured_generated_work_us,experiment_duration_us,latency_sample_count,scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,work_steal_poll_us,work_steal_max_per_poll,alto_queue_threshold_us,alto_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,steal_poll_count,steal_idle_core_check_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,migration_handoff_count,avg_migration_handoff_us,max_migration_handoff_us,max_rescue_commits_per_check,max_target_reservation_work_us,descriptor_handoff_count,avg_descriptor_handoff_us,max_descriptor_handoff_us,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescuesched-v2,rescuesched-trace-v2,7634ae69f3c951ead7ac679a87e5a0c01d50102197774252f91a384f4f847632,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61373e+07,2.79676e+06,1000000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.7,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,196,312,0.055489,1000000,1200000,0,0,0.414415,414415,6.4849e+06,0,0,0,0,0,2328053,414415,0.00192561,0,0,0,0,0,0,0,0,0,0,102.1,414415,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,7634ae69f3c951ead7ac679a87e5a0c01d50102197774252f91a384f4f847632,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61373e+07,2.79676e+06,1000000,rescue_w2_cli_main,W2,M1_RescueSched,0.7,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,336,2.97e+03,0.040055,1000000,1200000,0,0,0.381368,381368,6.0349e+06,0,0,0,0,0,0,0,0,2328053,15790467,8205605,1838277,1688721,381368,381368,0.5,0.5,1,102.1,381368,0.5,0.5,6.0349e+06,149556,30984143,0,995,380373,0,0,59676,0,0,0,0.997391,0.00260903,0.997391,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,f6d5e6742d88bfb100ee7e6a9261e3969b7d7ab116be1c50c76b2bc88126d49d,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61239e+07,2.78612e+06,1000000,rescue_w2_cli_main,W2,L0_RandomCore,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,3.16e+03,5.06e+03,0.571011,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,f6d5e6742d88bfb100ee7e6a9261e3969b7d7ab116be1c50c76b2bc88126d49d,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61239e+07,2.786e+06,1000000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,178,337,0.065052,1000000,1200000,0,0,0.617418,617418,1.67706e+07,11818940,617418,617418,2321429,10924746,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,617418,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,f6d5e6742d88bfb100ee7e6a9261e3969b7d7ab116be1c50c76b2bc88126d49d,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61239e+07,2.786e+06,1000000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,196,264,0.058028,1000000,1200000,0,0,0.41802,418020,6.54944e+06,0,0,0,0,0,2321429,418020,0.00199273,0,0,0,0,0,0,0,0,0,0,102.1,418020,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,f6d5e6742d88bfb100ee7e6a9261e3969b7d7ab116be1c50c76b2bc88126d49d,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61239e+07,2.786e+06,1000000,rescue_w2_cli_main,W2,M1_RescueSched,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,574,2.45e+03,0.042908,1000000,1200000,0,0,0.382177,382177,6.06848e+06,0,0,0,0,0,0,0,0,2321429,16677060,9042904,1832468,1693513,382177,382177,0.5,0.5,1,102.1,382177,0.5,0.5,6.06848e+06,138955,34339148,0,1061,381116,0,0,63516,0,0,0,0.997224,0.0027762,0.997224,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,4a8dde599bc642d7a39d8ad3440086dca25963600c3a334f115e584d3ebe4044,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61347e+07,2.80485e+06,1000000,rescue_w2_cli_main,W2,L0_RandomCore,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,2.51e+03,4.39e+03,0.561044,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,4a8dde599bc642d7a39d8ad3440086dca25963600c3a334f115e584d3ebe4044,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61347e+07,2.80457e+06,1000000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,155,310,0.05614,1000000,1200000,0,0,0.619284,619284,1.68063e+07,12074054,619284,619284,2337438,11172198,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,619284,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,4a8dde599bc642d7a39d8ad3440086dca25963600c3a334f115e584d3ebe4044,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61347e+07,2.8046e+06,1000000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,194,250,0.048207,1000000,1200000,0,0,0.409927,409927,6.36079e+06,0,0,0,0,0,2337464,409927,0.00205158,0,0,0,0,0,0,0,0,0,0,102.1,409927,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,4a8dde599bc642d7a39d8ad3440086dca25963600c3a334f115e584d3ebe4044,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61347e+07,2.80466e+06,1000000,rescue_w2_cli_main,W2,M1_RescueSched,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,219,1.86e+03,0.034975,1000000,1200000,0,0,0.381283,381283,6.00741e+06,0,0,0,0,0,0,0,0,2337529,14543709,6946328,1813191,1684692,381283,381283,0.5,0.5,1,102.1,381283,0.5,0.5,6.00741e+06,128499,25972121,0,1003,380280,0,0,59949,0,0,0,0.997369,0.00263059,0.997369,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,c0c0b998c9e11d03af1fd449d7c99107966f4c8d761be7b324600e62c5982760,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61428e+07,2.79174e+06,1000000,rescue_w2_cli_main,W2,L0_RandomCore,0.7,71,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,3.18e+03,6.34e+03,0.570864,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,c0c0b998c9e11d03af1fd449d7c99107966f4c8d761be7b324600e62c5982760,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61428e+07,2.79154e+06,1000000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.7,71,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,171,306,0.066789,1000000,1200000,0,0,0.616169,616169,1.67172e+07,11842906,616169,616169,2324195,10949268,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,616169,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,c0c0b998c9e11d03af1fd449d7c99107966f4c8d761be7b324600e62c5982760,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61428e+07,2.79158e+06,1000000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.7,71,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,195,246,0.059012,1000000,1200000,0,0,0.41658,416580,6.51566e+06,0,0,0,0,0,2324233,416580,0.00202362,0,0,0,0,0,0,0,0,0,0,102.1,416580,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,c0c0b998c9e11d03af1fd449d7c99107966f4c8d761be7b324600e62c5982760,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61428e+07,2.7916e+06,1000000,rescue_w2_cli_main,W2,M1_RescueSched,0.7,71,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,409,2.79e+03,0.042588,1000000,1200000,0,0,0.381209,381209,6.05239e+06,0,0,0,0,0,0,0,0,2324254,16295820,8675659,1833141,1686974,381209,381209,0.5,0.5,1,102.1,381209,0.5,0.5,6.05239e+06,146167,32869495,0,1017,380192,0,0,62585,0,0,0,0.997332,0.00266783,0.997332,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3e92a04803ecd90c85f9f0c46d91033ea19f777f516817c674f653a84ed0e06a,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60759e+07,2.79205e+06,1000000,rescue_w2_cli_main,W2,L0_RandomCore,0.7,83,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,2.85e+03,4.92e+03,0.56771,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3e92a04803ecd90c85f9f0c46d91033ea19f777f516817c674f653a84ed0e06a,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60759e+07,2.79179e+06,1000000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.7,83,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,167,295,0.062955,1000000,1200000,0,0,0.617496,617496,1.66889e+07,11942559,617496,617496,2325838,11045063,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,617496,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3e92a04803ecd90c85f9f0c46d91033ea19f777f516817c674f653a84ed0e06a,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60759e+07,2.7918e+06,1000000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.7,83,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,195,245,0.056233,1000000,1200000,0,0,0.414965,414965,6.46372e+06,0,0,0,0,0,2325847,414965,0.00204114,0,0,0,0,0,0,0,0,0,0,102.1,414965,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3e92a04803ecd90c85f9f0c46d91033ea19f777f516817c674f653a84ed0e06a,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60759e+07,2.79188e+06,1000000,rescue_w2_cli_main,W2,M1_RescueSched,0.7,83,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,224,1.57e+03,0.040088,1000000,1200000,0,0,0.38133,381330,6.04014e+06,0,0,0,0,0,0,0,0,2325928,14900278,7270475,1842666,1687440,381330,381330,0.5,0.5,1,102.1,381330,0.5,0.5,6.04014e+06,155226,27239234,0,976,380354,0,0,64274,0,0,0,0.997441,0.00255946,0.997441,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,2bc4fd18498dae593bf1269791ecce767760470828977fc645b8df69b322957c,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60389e+07,2.78831e+06,1000000,rescue_w2_cli_main,W2,L0_RandomCore,0.7,97,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,2.82e+03,4.98e+03,0.568561,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,2bc4fd18498dae593bf1269791ecce767760470828977fc645b8df69b322957c,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60389e+07,2.78719e+06,1000000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.7,97,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,169,346,0.065449,1000000,1200000,0,0,0.614299,614299,1.6627e+07,11978836,614299,614299,2326082,11084901,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,614299,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,2bc4fd18498dae593bf1269791ecce767760470828977fc645b8df69b322957c,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60389e+07,2.78728e+06,1000000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.7,97,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,195,275,0.057549,1000000,1200000,0,0,0.414719,414719,6.47803e+06,0,0,0,0,0,2326172,414719,0.00205923,0,0,0,0,0,0,0,0,0,0,102.1,414719,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,2bc4fd18498dae593bf1269791ecce767760470828977fc645b8df69b322957c,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60389e+07,2.78723e+06,1000000,rescue_w2_cli_main,W2,M1_RescueSched,0.7,97,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,263,2.02e+03,0.041089,1000000,1200000,0,0,0.38111,381110,6.06062e+06,0,0,0,0,0,0,0,0,2326123,15397361,7747833,1842152,1686216,381110,381110,0.5,0.5,1,102.1,381110,0.5,0.5,6.06062e+06,155936,29149180,0,1019,380091,0,0,66582,0,0,0,0.997326,0.00267377,0.997326,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,f9eaebddc0c3011f98ba839971a1bacbb9a824d869a1f6ea662a071d850ec417,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60573e+07,2.8021e+06,1000000,rescue_w2_cli_main,W2,L0_RandomCore,0.7,109,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,3.11e+03,5.24e+03,0.56158,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,f9eaebddc0c3011f98ba839971a1bacbb9a824d869a1f6ea662a071d850ec417,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60573e+07,2.80161e+06,1000000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.7,109,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,166,344,0.058763,1000000,1200000,0,0,0.617176,617176,1.66656e+07,12120170,617176,617176,2335452,11219135,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,617176,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,f9eaebddc0c3011f98ba839971a1bacbb9a824d869a1f6ea662a071d850ec417,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60573e+07,2.80167e+06,1000000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.7,109,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,195,283,0.052015,1000000,1200000,0,0,0.410493,410493,6.35711e+06,0,0,0,0,0,2335516,410493,0.00204145,0,0,0,0,0,0,0,0,0,0,102.1,410493,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
