schema_version,trace_version,trace_sha256,rpc_method_model,deadline_model,offered_load_definition,warmup_requests,measurement_requests,measured_generated_work_us,experiment_duration_us,latency_sample_count,scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,work_steal_poll_us,work_steal_max_per_poll,alto_queue_threshold_us,alto_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,steal_poll_count,steal_idle_core_check_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,migration_handoff_count,avg_migration_handoff_us,max_migration_handoff_us,max_rescue_commits_per_check,max_target_reservation_work_us,descriptor_handoff_count,avg_descriptor_handoff_us,max_descriptor_handoff_us,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescuesched-v2,rescuesched-trace-v2,6576af904b7babb8ee912fffd8e9ffd0e9b6b56d127545e74fba8270a707ba95,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61088e+07,2.30637e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.85,83,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.13e+03,1.98e+03,0.596535,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,6576af904b7babb8ee912fffd8e9ffd0e9b6b56d127545e74fba8270a707ba95,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61088e+07,2.30612e+06,1000000,rescue_w3_heavytail_main,W3,L1_WorkStealingPolling,0.85,83,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,163,327,0.058778,1000000,1200000,0,0,0.640861,640861,1.72936e+07,5246936,640861,640861,1921802,4464714,0,0,0,0,0,0,0,0,0,0,0,0,0,144.195,640861,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,6576af904b7babb8ee912fffd8e9ffd0e9b6b56d127545e74fba8270a707ba95,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61088e+07,2.30623e+06,1000000,rescue_w3_heavytail_main,W3,M0_AltoThreshold,0.85,83,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,209,366,0.059405,1000000,1200000,0,0,0.349978,349978,5.36885e+06,0,0,0,0,0,1921916,349978,0.00949488,0,0,0,0,0,0,0,0,0,0,115.492,349978,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,6576af904b7babb8ee912fffd8e9ffd0e9b6b56d127545e74fba8270a707ba95,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61088e+07,2.30623e+06,1000000,rescue_w3_heavytail_main,W3,M1_RescueSched,0.85,83,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,214,392,0.05035,1000000,1200000,0,0,0.334434,334434,5.20859e+06,0,0,0,0,0,0,0,0,1921915,19499679,2363863,1455060,1422097,334434,334434,0.5,0.5,1,117.831,334434,0.5,0.5,5.20859e+06,32963,8000392,0,7886,326548,2890,0,40397,2890,0.00864147,3143,0.97642,0.0322216,0.97642,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,280882c2353b149048085c02c0fabc09112d882fb805b5d86ccca6ac08c1bd91,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60594e+07,2.30741e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.85,97,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.04e+03,1.59e+03,0.594331,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,280882c2353b149048085c02c0fabc09112d882fb805b5d86ccca6ac08c1bd91,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60594e+07,2.30697e+06,1000000,rescue_w3_heavytail_main,W3,L1_WorkStealingPolling,0.85,97,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,164,329,0.056977,1000000,1200000,0,0,0.643661,643661,1.7348e+07,5314717,643661,643661,1922715,4528484,0,0,0,0,0,0,0,0,0,0,0,0,0,132.632,643661,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,280882c2353b149048085c02c0fabc09112d882fb805b5d86ccca6ac08c1bd91,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60594e+07,2.30706e+06,1000000,rescue_w3_heavytail_main,W3,M0_AltoThreshold,0.85,97,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,209,371,0.057359,1000000,1200000,0,0,0.348171,348171,5.34599e+06,0,0,0,0,0,1922805,348171,0.00906164,0,0,0,0,0,0,0,0,0,0,128.66,348171,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,280882c2353b149048085c02c0fabc09112d882fb805b5d86ccca6ac08c1bd91,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60594e+07,2.30701e+06,1000000,rescue_w3_heavytail_main,W3,M1_RescueSched,0.85,97,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,214,390,0.048373,1000000,1200000,0,0,0.333756,333756,5.18994e+06,0,0,0,0,0,0,0,0,1922757,19196420,2233791,1464591,1424494,333756,333756,0.5,0.5,1,128.398,333756,0.5,0.5,5.18994e+06,40097,7470573,0,7602,326154,2831,0,39700,2831,0.00848224,3086,0.977223,0.0312594,0.977223,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9be622c4d0763d0455878e4cd248a6579e6086695a802de5427b02a95e8aa186,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60717e+07,2.30595e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.85,109,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.09e+03,1.84e+03,0.595087,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9be622c4d0763d0455878e4cd248a6579e6086695a802de5427b02a95e8aa186,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60717e+07,2.30561e+06,1000000,rescue_w3_heavytail_main,W3,L1_WorkStealingPolling,0.85,109,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,164,327,0.059905,1000000,1200000,0,0,0.63977,639770,1.72432e+07,5292680,639770,639770,1922322,4510950,0,0,0,0,0,0,0,0,0,0,0,0,0,149.779,639770,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9be622c4d0763d0455878e4cd248a6579e6086695a802de5427b02a95e8aa186,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60717e+07,2.30564e+06,1000000,rescue_w3_heavytail_main,W3,M0_AltoThreshold,0.85,109,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,209,367,0.059014,1000000,1200000,0,0,0.349085,349085,5.3676e+06,0,0,0,0,0,1922348,349085,0.0101694,0,0,0,0,0,0,0,0,0,0,151.983,349085,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9be622c4d0763d0455878e4cd248a6579e6086695a802de5427b02a95e8aa186,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60717e+07,2.30563e+06,1000000,rescue_w3_heavytail_main,W3,M1_RescueSched,0.85,109,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,215,379,0.050575,1000000,1200000,0,0,0.332253,332253,5.18639e+06,0,0,0,0,0,0,0,0,1922337,19511839,2426507,1463004,1415218,332253,332253,0.5,0.5,1,146.393,332253,0.5,0.5,5.18639e+06,47786,8243024,0,7755,324498,2896,0,40399,2896,0.00871625,3133,0.976659,0.0320569,0.976659,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3c07b0154658714ac26fedebb3521cdbdc90270984929df7e999b0ed94714ef3,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.6077e+07,2.30595e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.85,127,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.13e+03,1.71e+03,0.595219,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3c07b0154658714ac26fedebb3521cdbdc90270984929df7e999b0ed94714ef3,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.6077e+07,2.30561e+06,1000000,rescue_w3_heavytail_main,W3,L1_WorkStealingPolling,0.85,127,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,166,332,0.058813,1000000,1200000,0,0,0.641862,641862,1.72866e+07,5287999,641862,641862,1922281,4504539,0,0,0,0,0,0,0,0,0,0,0,0,0,131.207,641862,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3c07b0154658714ac26fedebb3521cdbdc90270984929df7e999b0ed94714ef3,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.6077e+07,2.30567e+06,1000000,rescue_w3_heavytail_main,W3,M0_AltoThreshold,0.85,127,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,209,371,0.060118,1000000,1200000,0,0,0.349235,349235,5.40382e+06,0,0,0,0,0,1922343,349235,0.00989878,0,0,0,0,0,0,0,0,0,0,131.502,349235,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3c07b0154658714ac26fedebb3521cdbdc90270984929df7e999b0ed94714ef3,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.6077e+07,2.30567e+06,1000000,rescue_w3_heavytail_main,W3,M1_RescueSched,0.85,127,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,215,392,0.050793,1000000,1200000,0,0,0.332875,332875,5.21615e+06,0,0,0,0,0,0,0,0,1922343,19597792,2494969,1478498,1417833,332875,332875,0.5,0.5,1,144.18,332875,0.5,0.5,5.21615e+06,60665,8501378,0,7703,325172,2847,0,40414,2847,0.00855276,3104,0.976859,0.0316936,0.976859,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,1e98434914b9a1e3da38444f06b45aa50bbc85127b61a69a5e2c4e1996d4187b,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61137e+07,2.17682e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.9,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.64e+03,2.49e+03,0.70678,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,1e98434914b9a1e3da38444f06b45aa50bbc85127b61a69a5e2c4e1996d4187b,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61137e+07,2.17482e+06,1000000,rescue_w3_heavytail_main,W3,L1_WorkStealingPolling,0.9,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,193,344,0.121202,1000000,1200000,0,0,0.562643,562643,1.53777e+07,3341517,562643,562643,1811418,2688988,0,0,0,0,0,0,0,0,0,0,0,0,0,118.664,562643,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,1e98434914b9a1e3da38444f06b45aa50bbc85127b61a69a5e2c4e1996d4187b,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61137e+07,2.17485e+06,1000000,rescue_w3_heavytail_main,W3,M0_AltoThreshold,0.9,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,222,386,0.119034,1000000,1200000,0,0,0.409678,409678,6.50055e+06,0,0,0,0,0,1811451,409678,0.0225592,0,0,0,0,0,0,0,0,0,0,118.913,409678,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,1e98434914b9a1e3da38444f06b45aa50bbc85127b61a69a5e2c4e1996d4187b,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61137e+07,2.17493e+06,1000000,rescue_w3_heavytail_main,W3,M1_RescueSched,0.9,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,241,438,0.098671,1000000,1200000,0,0,0.352418,352418,5.82773e+06,0,0,0,0,0,0,0,0,1811529,27012749,7100271,1723467,1447005,352418,352418,0.5,0.5,1,117.135,352418,0.5,0.5,5.82773e+06,276462,26677617,0,14024,338394,6130,0,83105,6130,0.0173941,6737,0.960206,0.0571878,0.960206,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,da56bcee1eb2443a5280b82d4228c4656493feb9f4e7d404d09a0fdddff2df1c,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60689e+07,2.17897e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.9,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.37e+03,2.15e+03,0.697886,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,da56bcee1eb2443a5280b82d4228c4656493feb9f4e7d404d09a0fdddff2df1c,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60689e+07,2.17828e+06,1000000,rescue_w3_heavytail_main,W3,L1_WorkStealingPolling,0.9,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,184,339,0.114082,1000000,1200000,0,0,0.570463,570463,1.55713e+07,3466998,570463,570463,1815881,2804008,0,0,0,0,0,0,0,0,0,0,0,0,0,110.302,570463,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,da56bcee1eb2443a5280b82d4228c4656493feb9f4e7d404d09a0fdddff2df1c,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60689e+07,2.17829e+06,1000000,rescue_w3_heavytail_main,W3,M0_AltoThreshold,0.9,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,218,382,0.112804,1000000,1200000,0,0,0.405135,405135,6.37112e+06,0,0,0,0,0,1815891,405135,0.0203685,0,0,0,0,0,0,0,0,0,0,122.14,405135,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,da56bcee1eb2443a5280b82d4228c4656493feb9f4e7d404d09a0fdddff2df1c,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60689e+07,2.17829e+06,1000000,rescue_w3_heavytail_main,W3,M1_RescueSched,0.9,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,235,425,0.093523,1000000,1200000,0,0,0.352287,352287,5.76321e+06,0,0,0,0,0,0,0,0,1815894,26195578,6445255,1680242,1455612,352287,352287,0.5,0.5,1,110.324,352287,0.5,0.5,5.76321e+06,224630,24100778,0,13589,338698,5872,0,79148,5872,0.0166682,6462,0.961426,0.0552419,0.961426,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,5abd58403539da8d89f8204a503a0ec50aad01447338e6a143a07c3c45b8ac97,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60828e+07,2.17737e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.9,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.42e+03,2.07e+03,0.702738,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,5abd58403539da8d89f8204a503a0ec50aad01447338e6a143a07c3c45b8ac97,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60828e+07,2.17675e+06,1000000,rescue_w3_heavytail_main,W3,L1_WorkStealingPolling,0.9,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,188,348,0.118925,1000000,1200000,0,0,0.564358,564358,1.54055e+07,3382645,564358,564358,1811952,2727857,0,0,0,0,0,0,0,0,0,0,0,0,0,119.575,564358,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,5abd58403539da8d89f8204a503a0ec50aad01447338e6a143a07c3c45b8ac97,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60828e+07,2.17677e+06,1000000,rescue_w3_heavytail_main,W3,M0_AltoThreshold,0.9,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,220,391,0.117292,1000000,1200000,0,0,0.407932,407932,6.45751e+06,0,0,0,0,0,1811970,407932,0.0220208,0,0,0,0,0,0,0,0,0,0,109.476,407932,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,5abd58403539da8d89f8204a503a0ec50aad01447338e6a143a07c3c45b8ac97,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60828e+07,2.17678e+06,1000000,rescue_w3_heavytail_main,W3,M1_RescueSched,0.9,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,238,433,0.098265,1000000,1200000,0,0,0.351198,351198,5.78786e+06,0,0,0,0,0,0,0,0,1811973,26840723,6982560,1700776,1443488,351198,351198,0.5,0.5,1,109.565,351198,0.5,0.5,5.78786e+06,257288,26229464,0,14039,337159,6100,0,82255,6100,0.0173691,6729,0.960025,0.0573437,0.960025,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,c192509ed9af8b55de75b30f2d01902e059ad416ef1bfe58c4063530d28229d9,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61161e+07,2.17479e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.9,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.6e+03,2.35e+03,0.708076,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,c192509ed9af8b55de75b30f2d01902e059ad416ef1bfe58c4063530d28229d9,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61161e+07,2.17397e+06,1000000,rescue_w3_heavytail_main,W3,L1_WorkStealingPolling,0.9,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,194,356,0.122018,1000000,1200000,0,0,0.562488,562488,1.53923e+07,3346400,562488,562488,1811959,2694362,0,0,0,0,0,0,0,0,0,0,0,0,0,142.449,562488,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,c192509ed9af8b55de75b30f2d01902e059ad416ef1bfe58c4063530d28229d9,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61161e+07,2.174e+06,1000000,rescue_w3_heavytail_main,W3,M0_AltoThreshold,0.9,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,224,396,0.122723,1000000,1200000,0,0,0.412426,412426,6.59214e+06,0,0,0,0,0,1811989,412426,0.0238564,0,0,0,0,0,0,0,0,0,0,156.257,412426,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,c192509ed9af8b55de75b30f2d01902e059ad416ef1bfe58c4063530d28229d9,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.61161e+07,2.174e+06,1000000,rescue_w3_heavytail_main,W3,M1_RescueSched,0.9,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,246,519,0.102947,1000000,1200000,0,0,0.350397,350397,5.8246e+06,0,0,0,0,0,0,0,0,1811989,27758286,7836002,1763571,1439175,350397,350397,0.5,0.5,1,144.136,350397,0.5,0.5,5.8246e+06,324396,29580437,0,14235,336162,6144,0,83602,6144,0.0175344,6767,0.959375,0.0581597,0.959375,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,8a7933ad0d3ab91947027213e96e310e049833760ed8a28d3726a0c7947c833e,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60565e+07,2.17712e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.9,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.44e+03,2.09e+03,0.697238,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,8a7933ad0d3ab91947027213e96e310e049833760ed8a28d3726a0c7947c833e,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60565e+07,2.17668e+06,1000000,rescue_w3_heavytail_main,W3,L1_WorkStealingPolling,0.9,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,187,340,0.116707,1000000,1200000,0,0,0.566279,566279,1.54403e+07,3457790,566279,566279,1814686,2799000,0,0,0,0,0,0,0,0,0,0,0,0,0,122.257,566279,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,8a7933ad0d3ab91947027213e96e310e049833760ed8a28d3726a0c7947c833e,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60565e+07,2.17671e+06,1000000,rescue_w3_heavytail_main,W3,M0_AltoThreshold,0.9,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,219,386,0.115587,1000000,1200000,0,0,0.405848,405848,6.39449e+06,0,0,0,0,0,1814724,405848,0.0216313,0,0,0,0,0,0,0,0,0,0,113.411,405848,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,8a7933ad0d3ab91947027213e96e310e049833760ed8a28d3726a0c7947c833e,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60565e+07,2.17672e+06,1000000,rescue_w3_heavytail_main,W3,M1_RescueSched,0.9,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,236,429,0.09683,1000000,1200000,0,0,0.350873,350873,5.75963e+06,0,0,0,0,0,0,0,0,1814732,26590255,6816123,1693615,1444503,350873,350873,0.5,0.5,1,109.118,350873,0.5,0.5,5.75963e+06,249112,25570877,0,13905,336968,6076,0,81373,6076,0.0173168,6700,0.96037,0.0569465,0.96037,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,ae47a1264da06ac790c31cb7bb2523b792188ca2e1ae20f1f92c0db688d7ee59,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,200000,1000000,2.60213e+07,2.17646e+06,1000000,rescue_w3_heavytail_main,W3,L0_RandomCore,0.9,71,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.43e+03,1.98e+03,0.696249,1000000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
