scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescue_target_safety_stress,W3,M1_RescueSched,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,1,1,270,604,0.13848,1000000,1200020,0,0,0.285935,343128,6.05144e+06,0,0,0,0,0,0,1765222,34890484,12371540,2035292,1337517,343128,6.05144e+06,697775,47450868,0,24219,318904,36772,0,106875,36772,0.107167,41236,0.929402,0.17775,0.929402,0,0,0,0,0,0,0
rescue_target_safety_stress,W3,M1_RescueSched,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,1,1,262,636,0.134818,1000000,1200033,0,0,0.28521,342262,6.02481e+06,0,0,0,0,0,0,1764163,34467738,12057762,1978422,1340052,342262,6.02481e+06,638370,46252626,0,23108,319147,35325,0,103146,35325,0.10321,39481,0.932464,0.170726,0.932464,0,0,0,0,0,0,0
rescue_target_safety_stress,W3,M1_RescueSched,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,1,1,262,592,0.138268,1000000,1200048,0,0,0.287562,345088,6.0924e+06,0,0,0,0,0,0,1764523,34596480,12072126,1972101,1345592,345088,6.0924e+06,626509,46316403,0,24457,320620,37136,0,107348,37136,0.107613,41632,0.929096,0.178485,0.929096,0,0,0,0,0,0,0
rescue_target_safety_stress,W3,M1_RescueSched,0.85,47,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,1,1,260,580,0.140491,1000000,1200115,0,0,0.285341,342442,6.06218e+06,0,0,0,0,0,0,1764213,34991180,12441982,2000095,1334936,342442,6.06218e+06,665159,47767833,0,23910,318531,36286,0,106838,36286,0.105962,40701,0.930175,0.175785,0.930175,0,0,0,0,0,0,0
rescue_target_safety_stress,W3,M1_RescueSched,0.85,59,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,1,1,256,532,0.133769,1000000,1200026,0,0,0.284922,341914,5.99843e+06,0,0,0,0,0,0,1766841,33944685,11646879,1978993,1339060,341914,5.99843e+06,639933,44608523,0,23188,318719,35127,0,102700,35127,0.102736,39303,0.932161,0.170555,0.932161,0,0,0,0,0,0,0
rescue_target_safety_stress,W3,M1_RescueSched_NoTargetSafety,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,0,1,282,618,0.13672,1000000,1200020,0,0,0.286961,344359,6.10956e+06,0,0,0,0,0,0,1765215,35765150,13290413,1329697,1285759,344359,6.10956e+06,0,51831955,0,22524,321830,35449,19206,99181,35449,0.102942,39336,0.934577,0.16835,0.934577,0,0,0,0,0,0,0
rescue_target_safety_stress,W3,M1_RescueSched_NoTargetSafety,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,0,1,270,528,0.133235,1000000,1200033,0,0,0.28685,344230,6.09065e+06,0,0,0,0,0,0,1764160,35062434,12676064,1335496,1293046,344230,6.09065e+06,0,49368760,0,22160,322065,34834,18439,97294,34834,0.101194,38604,0.93561,0.16557,0.93561,0,0,0,0,0,0,0
rescue_target_safety_stress,W3,M1_RescueSched_NoTargetSafety,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,0,1,272,558,0.137345,1000000,1200055,0,0,0.288388,346081,6.13949e+06,0,0,0,0,0,0,1764531,35384820,12889276,1336164,1291858,346081,6.13949e+06,0,50220940,0,23184,322884,36050,19575,100118,36050,0.104166,40080,0.932972,0.171156,0.932972,0,0,0,0,0,0,0
rescue_target_safety_stress,W3,M1_RescueSched_NoTargetSafety,0.85,47,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,0,1,272,578,0.138918,1000000,1200137,0,0,0.286549,343898,6.10925e+06,0,0,0,0,0,0,1764241,35820418,13279998,1329329,1283734,343898,6.10925e+06,0,51790663,0,22566,321322,35602,19793,99592,35602,0.103525,39581,0.934353,0.169143,0.934353,0,0,0,0,0,0,0
rescue_target_safety_stress,W3,M1_RescueSched_NoTargetSafety,0.85,59,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,head_insert_stress,1.25,5,0,1,268,510,0.132448,1000000,1200025,0,0,0.286129,343362,6.06918e+06,0,0,0,0,0,0,1766838,34821089,12483826,1334093,1290415,343362,6.06918e+06,0,48601211,0,21687,321669,34114,19094,96476,34114,0.0993529,37884,0.936822,0.162514,0.936822,0,0,0,0,0,0,0
