scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescue_w2_estimator_ewma,W2,M1_RescueSched,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,1,2e+03,3.49e+03,0.106305,1000000,1200013,0,0,0.332242,398695,6.69011e+06,0,0,0,0,0,0,2048094,36237831,27795539,2146680,1764723,398695,6.69011e+06,381957,109035476,0,0,398693,0,0,100633,0,0,0,0.999995,0,0.999995,0,0,0,0,0,0,0
rescue_w2_estimator_ewma,W2,M1_RescueSched,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,1,2.22e+03,5.37e+03,0.120285,1000000,1200009,0,0,0.327175,392613,6.74563e+06,0,0,0,0,0,0,2042132,39614915,31161185,2180909,1733550,392613,6.74563e+06,447359,122463831,0,0,392612,0,0,106270,0,0,0,0.999997,0,0.999997,0,0,0,0,0,0,0
rescue_w2_estimator_quantile_guard,W2,M1_RescueSched,0.7,11,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,2.64e+03,5.46e+03,0.105589,1000000,1200032,0,0,0.332195,398645,6.65859e+06,0,0,0,0,0,0,2053726,37131102,28721942,2089205,1756306,398645,6.65859e+06,332899,112798563,0,0,398636,0,0,100789,0,0,0,0.999977,0,0.999977,0,0,0,0,0,0,0
rescue_w2_estimator_quantile_guard,W2,M1_RescueSched,0.7,23,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,3.16e+03,5.7e+03,0.119342,1000000,1200081,0,0,0.326734,392107,6.60153e+06,0,0,0,0,0,0,2045909,41867689,33526213,2098258,1725378,392107,6.60153e+06,372880,132006594,0,0,392099,0,0,98826,0,0,0,0.99998,0,0.99998,0,0,0,0,0,0,0
rescue_w2_estimator_quantile_guard,W2,M1_RescueSched,0.7,37,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,1.88e+03,4.02e+03,0.095411,1000000,1200014,0,0,0.335021,402030,6.71806e+06,0,0,0,0,0,0,2056490,31636674,23130745,2152480,1781673,402030,6.71806e+06,370807,90370500,0,0,402029,0,0,102499,0,0,0,0.999998,0,0.999998,0,0,0,0,0,0,0
rescue_w2_estimator_quantile_guard,W2,M1_RescueSched,0.7,47,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,2.05e+03,3.49e+03,0.107256,1000000,1200013,0,0,0.331821,398189,6.67816e+06,0,0,0,0,0,0,2048095,36934449,28488383,2133919,1760295,398189,6.67816e+06,373624,111819613,0,0,398187,0,0,101221,0,0,0,0.999995,0,0.999995,0,0,0,0,0,0,0
rescue_w2_estimator_quantile_guard,W2,M1_RescueSched,0.7,59,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,2.18e+03,5.31e+03,0.119584,1000000,1200009,0,0,0.327638,393169,6.7339e+06,0,0,0,0,0,0,2042125,39537572,31119742,2190168,1740536,393169,6.7339e+06,449632,122288800,0,0,393168,0,0,104328,0,0,0,0.999997,0,0.999997,0,0,0,0,0,0,0
rescue_w2_estimator_baseline,W2,L1_WorkStealing,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,3.26e+03,5.8e+03,0.654656,1000000,1200166,0,0,0.189531,227469,7.63252e+06,257733,227469,227469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_estimator_baseline,W2,L1_WorkStealing,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,2.3e+03,3.81e+03,0.626648,1000000,1200291,0,0,0.203458,244209,8.12909e+06,279526,244209,244209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_estimator_baseline,W2,L1_WorkStealing,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1.98e+03,3.17e+03,0.622935,1000000,1200015,0,0,0.204797,245760,8.18029e+06,281227,245760,245760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
