scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescue_hybrid_w2_main,W2,L1_WorkStealing,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,3.26e+03,5.8e+03,0.654656,1000000,1200166,0,0,0.189531,227469,7.63252e+06,257733,227469,227469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,L1_WorkStealing,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,2.3e+03,3.81e+03,0.626648,1000000,1200291,0,0,0.203458,244209,8.12909e+06,279526,244209,244209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,L1_WorkStealing,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1.98e+03,3.17e+03,0.622935,1000000,1200015,0,0,0.204797,245760,8.18029e+06,281227,245760,245760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,L1_WorkStealing,0.85,47,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,2.39e+03,4.27e+03,0.617626,1000000,1200196,0,0,0.209393,251313,8.43945e+06,286146,251313,251313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,L1_WorkStealing,0.85,59,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,3.09e+03,5.15e+03,0.621678,1000000,1200110,0,0,0.203941,244752,8.15575e+06,281155,244752,244752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,2.08e+03,4.4e+03,0.666438,1000000,1200142,0,0,0.574854,689907,1.68573e+07,0,0,0,1687714,689907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1.37e+03,3.71e+03,0.63511,1000000,1200301,0,0,0.587538,705222,1.71917e+07,0,0,0,1696442,705222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1.19e+03,1.84e+03,0.630752,1000000,1200011,0,0,0.597021,716432,1.73837e+07,0,0,0,1692316,716432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.85,47,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1.39e+03,2.88e+03,0.622137,1000000,1200180,0,0,0.589752,707809,1.71157e+07,0,0,0,1691227,707809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_hybrid_w2_main,W2,M0_IntraHostProactive,0.85,59,1,2,1,16,4,0.5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,1.84e+03,4e+03,0.626122,1000000,1200110,0,0,0.567641,681232,1.65063e+07,0,0,0,1696345,681232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
