scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.7,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,300,746,0.118425,1000000,1200047,0,0,0.429157,515009,1.61434e+07,0,0,0,0,0,0,2053752,7796303,5957118,5306646,4512217,515009,1.61434e+07,21744563,0,169050,41293,304641,0,0,129668,0,0,0,0.591526,0.408426,0.591526,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.7,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,308,710,0.125639,1000000,1200045,0,0,0.428464,514176,1.60467e+07,0,0,0,0,0,0,2046494,8558099,6728733,5646187,4680676,514176,1.60467e+07,24692120,0,167346,42883,303920,0,0,131366,0,0,0,0.591082,0.408866,0.591082,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.7,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,254,540,0.109324,1000000,1200011,0,0,0.431228,517478,1.62101e+07,0,0,0,0,0,0,2056500,6800236,4924036,5333801,4367831,517478,1.62101e+07,17814413,0,170538,39035,307900,0,0,128596,0,0,0,0.595001,0.404989,0.595001,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1.18e+03,2.69e+03,0.398362,1000000,1200011,0,0,0.309285,371145,1.20046e+07,458991,371145,371145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1.58e+03,3.33e+03,0.416329,1000000,1200152,0,0,0.301506,361853,1.16467e+07,447437,361853,361853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1.25e+03,2.78e+03,0.412395,1000000,1200045,0,0,0.30344,364142,1.18414e+07,447882,364142,364142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,792,1.16e+03,0.361522,1000000,1200014,0,0,0.537818,645389,1.48194e+07,0,0,0,1795021,645389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,966,1.34e+03,0.385244,1000000,1200142,0,0,0.537053,644540,1.48221e+07,0,0,0,1790190,644540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,804,1.15e+03,0.379788,1000000,1200025,0,0,0.542869,651456,1.49658e+07,0,0,0,1787489,651456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,8.51e+03,1e+04,0.329502,1000000,1200561,0,0,0.27891,334849,6.46813e+06,0,0,0,0,0,0,1795767,105869132,96906288,2578354,1372630,334849,6.46813e+06,1205724,385046798,0,0,334848,0,0,186856,0,0,0,0.999997,0,0.999997,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,9.68e+03,1e+04,0.361963,1000000,1200481,0,0,0.262853,315550,6.16257e+06,0,0,0,0,0,0,1790671,118689061,110143182,2486841,1277566,315550,6.16257e+06,1209275,438085887,0,0,315546,0,0,174143,0,0,0,0.999987,0,0.999987,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,8.67e+03,1e+04,0.37145,1000000,1200474,0,0,0.260007,312132,6.08283e+06,0,0,0,0,0,0,1787125,123290864,114796144,2444060,1250262,312132,6.08283e+06,1193798,456740516,0,0,312126,0,0,178702,0,0,0,0.999981,0,0.999981,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,0,1,8.42e+03,1e+04,0.330365,1000000,1200548,0,0,0.283265,340073,6.91999e+06,0,0,0,0,0,0,1795737,105031140,95554062,1333530,1278547,340073,6.91999e+06,0,380882718,0,0,340072,0,23604,183637,0,0,0,0.999997,0,0.999997,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,0,1,9.59e+03,1e+04,0.361468,1000000,1200408,0,0,0.268536,322353,6.65719e+06,0,0,0,0,0,0,1790547,117104708,107973273,1243047,1186897,322353,6.65719e+06,0,430650045,0,0,322349,0,25073,175233,0,0,0,0.999988,0,0.999988,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,0,1,8.45e+03,1e+04,0.36886,1000000,1200439,0,0,0.266213,319572,6.60011e+06,0,0,0,0,0,0,1787052,121008487,111915502,1222203,1166521,319572,6.60011e+06,0,446439805,0,0,319569,0,24999,177712,0,0,0,0.999991,0,0.999991,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.8,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,902,2.3e+03,0.31734,1000000,1200012,0,0,0.407136,488568,1.40346e+07,0,0,0,0,0,0,1795019,27891138,24774020,8435181,7448738,488568,1.40346e+07,95302434,0,130848,90801,266911,0,0,231582,0,0,0,0.546313,0.453671,0.546313,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.8,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,1.22e+03,3e+03,0.336783,1000000,1200135,0,0,0.399163,479050,1.3619e+07,0,0,0,0,0,0,1790181,30481379,27423260,8387997,7747232,479050,1.3619e+07,105541132,0,126486,95201,257355,0,0,230674,0,0,0,0.537219,0.462764,0.537219,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.8,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,960,2.37e+03,0.330147,1000000,1200034,0,0,0.407503,489017,1.39239e+07,0,0,0,0,0,0,1787513,29180368,25832384,8685551,7874432,489017,1.39239e+07,99362768,0,128773,97545,262677,0,0,242665,0,0,0,0.537153,0.462802,0.537153,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,3.29e+03,8.06e+03,0.65772,1000000,1200161,0,0,0.18269,219257,7.41252e+06,249335,219257,219257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,2.52e+03,4.29e+03,0.62844,1000000,1200282,0,0,0.196831,236253,7.93011e+06,271909,236253,236253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,2.14e+03,3.82e+03,0.62415,1000000,1200015,0,0,0.199137,238967,7.9756e+06,274544,238967,238967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1.68e+03,7.1e+03,0.667116,1000000,1200146,0,0,0.574934,690005,1.68485e+07,0,0,0,1687716,690005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1.35e+03,4.13e+03,0.635431,1000000,1200297,0,0,0.586556,704042,1.71391e+07,0,0,0,1696435,704042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1.15e+03,2.14e+03,0.630663,1000000,1200012,0,0,0.596767,716127,1.73715e+07,0,0,0,1692320,716127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,0.713325,1000000,1201973,0,0,0.118858,142864,3.5571e+06,0,0,0,0,0,0,1687180,250130564,245096413,2184418,456904,142864,3.5571e+06,1727514,978201234,0,0,142864,0,0,112162,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,0.621693,1000000,1202155,0,0,0.160521,192971,4.63724e+06,0,0,0,0,0,0,1697860,204963589,198404330,2743221,690517,192971,4.63724e+06,2052704,790874099,0,0,192970,0,0,152073,0,0,0,0.999995,0,0.999995,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,0.650144,1000000,1200597,0,0,0.14715,176668,4.19792e+06,0,0,0,0,0,0,1692068,221793222,215819922,2445657,612223,176668,4.19792e+06,1833434,860834031,0,0,176663,0,0,137804,0,0,0,0.999972,0,0.999972,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,0,1,1e+04,1e+04,0.71432,1000000,1202029,0,0,0.126353,151880,4.31965e+06,0,0,0,0,0,0,1687267,248469826,242632594,432098,376294,151880,4.31965e+06,0,970098278,0,0,151878,0,31624,105391,0,0,0,0.999987,0,0.999987,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,0,1,1e+04,1e+04,0.62052,1000000,1202155,0,0,0.169825,204156,5.45281e+06,0,0,0,0,0,0,1697879,203965410,196502234,647788,581084,204156,5.45281e+06,0,785361148,0,0,204155,0,34925,148246,0,0,0,0.999995,0,0.999995,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,0,1,1e+04,1e+04,0.649197,1000000,1200546,0,0,0.155457,186633,4.96701e+06,0,0,0,0,0,0,1692055,219369455,212537470,580458,518924,186633,4.96701e+06,0,849569422,0,0,186625,0,32674,134146,0,0,0,0.999957,0,0.999957,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.85,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,3.02e+03,7.37e+03,0.58313,1000000,1200120,0,0,0.306794,368190,9.04679e+06,0,0,0,0,0,0,1687719,69996074,66731826,9801942,10416366,368190,9.04679e+06,260456466,0,71461,127639,169077,0,0,247713,0,0,0,0.459211,0.540753,0.459211,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.85,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,2.28e+03,4.1e+03,0.550837,1000000,1200252,0,0,0.322015,386499,9.66176e+06,0,0,0,0,0,0,1696491,66030843,62611596,10120566,10426521,386499,9.66176e+06,244159783,0,77628,127048,181819,0,0,252632,0,0,0,0.470426,0.529564,0.470426,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.85,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,1.87e+03,3.54e+03,0.548614,1000000,1200015,0,0,0.324725,389675,9.7281e+06,0,0,0,0,0,0,1692316,64212426,60821616,9919601,10463145,389675,9.7281e+06,236906835,0,78802,127961,182905,0,0,252991,0,0,0,0.469378,0.530604,0.469378,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,0.999792,1000000,1229805,0,0,0.000153683,189,4761.9,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,0.99899,1000000,1227574,0,0,0.00086675,1064,27314.4,1064,1064,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,0.999767,1000000,1230769,0,0,0.000182813,225,5397.5,225,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1229818,0,0,0.00034558,425,11567.5,0,0,0,1633426,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1227537,0,0,0.00103704,1273,33738.3,0,0,0,1630609,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M0_IntraHostProactive,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,1,1000000,1230801,0,0,0.000218557,269,7894.9,0,0,0,1634722,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,0.999586,1000000,1231352,0,0,0,0,0,0,0,0,0,0,0,1633835,417792705,417786603,0,0,0,0,0,1671146412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,0.99794,1000000,1230350,0,0,2.84472e-05,35,1388.5,0,0,0,0,0,0,1632267,415287031,415256941,743,45,35,1388.5,698,1661027021,0,0,35,0,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,1,1e+04,1e+04,0.999587,1000000,1231913,0,0,0,0,0,0,0,0,0,0,0,1634909,418007721,418001382,0,0,0,0,0,1672005528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,0,1,1e+04,1e+04,0.999578,1000000,1231267,0,0,0,0,0,0,0,0,0,0,0,1633922,417808633,417802441,0,0,0,0,0,1671209764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,0,1,1e+04,1e+04,0.99794,1000000,1230279,0,0,3.90155e-05,48,2810.8,0,0,0,0,0,0,1632303,415283002,415252948,48,23,48,2810.8,0,1661011744,0,0,48,0,25,9,0,0,0,1,0,1,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoTargetSafety,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,0,1,1e+04,1e+04,0.999583,1000000,1231853,0,0,0,0,0,0,0,0,0,0,0,1634861,417981102,417974764,0,0,0,0,0,1671899056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.9,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,1e+04,1e+04,0.999664,1000000,1229810,0,0,0.000539921,664,4714.4,0,0,0,0,0,0,1633484,188193120,188193120,0,71408,664,4714.4,752701072,0,0,664,0,0,0,264,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.9,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,1e+04,1e+04,0.998422,1000000,1227589,0,0,0.0029171,3581,27325.1,0,0,0,0,0,0,1630769,201630912,201630912,0,447120,3581,27325.1,806076528,0,0,3581,0,0,0,1290,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,M1_RescueSched_NoRescuable,0.9,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.3,append_tail,1.25,5,1,0,1e+04,1e+04,0.999663,1000000,1230785,0,0,0.000618305,761,5403.1,0,0,0,0,0,0,1634695,221936736,221936736,0,97664,761,5403.1,887649280,0,0,761,0,0,0,272,0,0,0,0,1,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.7,11,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,416,946,0.180747,1000000,1200047,0,0,0.409526,491450,1.47781e+07,687562,491450,491450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.7,23,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,424,880,0.188297,1000000,1200055,0,0,0.408063,489698,1.47573e+07,682509,489698,489698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescue_w2_boundary,W2,L1_WorkStealing,0.7,37,1,2,1,16,4,0.5,oracle,0,0.05,2,0.5,append_tail,1.25,5,1,1,314,720,0.17209,1000000,1200012,0,0,0.411599,493924,1.48107e+07,693538,493924,493924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
