scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescue_cost_calibration,W3,M1_RescueSched,0.85,37,1,2,1,16,4,1,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,258,540,0.095148,1000000,1200054,0,0,0.287077,344508,6.06386e+06,0,0,0,0,0,0,1764528,33624782,11230643,1697992,1357769,344508,6.06386e+06,340223,43224580,0,0,344493,0,0,125507,0,0,0,0.999956,0,0.999956,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,47,1,2,1,16,4,1,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,260,588,0.097571,1000000,1200117,0,0,0.285238,342319,6.0374e+06,0,0,0,0,0,0,1764217,34097662,11646495,1718707,1348273,342319,6.0374e+06,370434,44867273,0,0,342313,0,0,125911,0,0,0,0.999982,0,0.999982,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,59,1,2,1,16,4,1,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,252,532,0.093584,1000000,1200025,0,0,0.284145,340981,5.98742e+06,0,0,0,0,0,0,1766839,33241152,11017479,1708139,1351064,340981,5.98742e+06,357075,42361777,0,0,340975,0,0,120536,0,0,0,0.999982,0,0.999982,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,11,1,2,1,16,4,2,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,270,592,0.098792,1000000,1200020,0,0,0.28213,338562,5.97152e+06,0,0,0,0,0,0,1765224,34223779,11972108,1724026,1326775,338562,5.97152e+06,397251,46164406,0,0,338557,0,0,116961,0,0,0,0.999985,0,0.999985,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,23,1,2,1,16,4,2,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,258,558,0.095394,1000000,1200033,0,0,0.282986,339592,5.96646e+06,0,0,0,0,0,0,1764163,33631488,11414686,1687142,1336430,339592,5.96646e+06,350712,43971602,0,0,339586,0,0,115258,0,0,0,0.999982,0,0.999982,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,37,1,2,1,16,4,2,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,262,566,0.09846,1000000,1200046,0,0,0.284335,341215,6.02147e+06,0,0,0,0,0,0,1764516,33973020,11684817,1673196,1334506,341215,6.02147e+06,338690,45066072,0,0,341204,0,0,120072,0,0,0,0.999968,0,0.999968,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,47,1,2,1,16,4,2,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,262,602,0.100613,1000000,1200122,0,0,0.282393,338906,5.99086e+06,0,0,0,0,0,0,1764223,34310252,12011625,1677949,1326521,338906,5.99086e+06,351428,46368551,0,0,338899,0,0,118447,0,0,0,0.999979,0,0.999979,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,59,1,2,1,16,4,2,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,258,528,0.096565,1000000,1200025,0,0,0.28168,338023,5.93629e+06,0,0,0,0,0,0,1766839,33487013,11382540,1691356,1329753,338023,5.93629e+06,361603,43838804,0,0,338015,0,0,114129,0,0,0,0.999976,0,0.999976,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,11,1,2,1,16,4,5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,276,596,0.105568,1000000,1200020,0,0,0.276205,331451,5.84704e+06,0,0,0,0,0,0,1765226,34643811,12758840,1638478,1266895,331451,5.84704e+06,371583,49396882,0,0,331445,0,0,99442,0,0,0,0.999982,0,0.999982,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,23,1,2,1,16,4,5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,262,530,0.103059,1000000,1200032,0,0,0.276595,331923,5.84714e+06,0,0,0,0,0,0,1764152,34086416,12232207,1631365,1273852,331923,5.84714e+06,357513,47297463,0,0,331918,0,0,97570,0,0,0,0.999985,0,0.999985,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,37,1,2,1,16,4,5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,268,606,0.106057,1000000,1200055,0,0,0.277535,333057,5.87925e+06,0,0,0,0,0,0,1764530,34430464,12531714,1565496,1271689,333057,5.87925e+06,293807,48561360,0,0,333046,0,0,100265,0,0,0,0.999967,0,0.999967,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,47,1,2,1,16,4,5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,266,600,0.107673,1000000,1200115,0,0,0.276142,331402,5.86678e+06,0,0,0,0,0,0,1764217,34724393,12781621,1575309,1264479,331402,5.86678e+06,310830,49551175,0,0,331396,0,0,100746,0,0,0,0.999982,0,0.999982,0,0,0,0,0,0,0
rescue_cost_calibration,W3,M1_RescueSched,0.85,59,1,2,1,16,4,5,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,272,786,0.103528,1000000,1200026,0,0,0.275515,330625,5.81782e+06,0,0,0,0,0,0,1766841,34161717,12381487,1565820,1267309,330625,5.81782e+06,298511,47960128,0,0,330618,0,0,96865,0,0,0,0.999979,0,0.999979,0,0,0,0,0,0,0
rescue_cost_measured_handoff,W3,M1_RescueSched,0.85,11,1,2,1,16,4,7.73805,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,288,698,0.113836,1000000,1200021,0,0,0.269357,323234,5.71197e+06,0,0,0,0,0,0,1765229,35373718,13830896,1547901,1202009,323234,5.71197e+06,345892,53775683,0,0,323229,0,0,82121,0,0,0,0.999985,0,0.999985,0,0,0,0,0,0,0
rescue_cost_measured_handoff,W3,M1_RescueSched,0.85,23,1,2,1,16,4,7.73805,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,266,544,0.110933,1000000,1200031,0,0,0.270128,324162,5.71838e+06,0,0,0,0,0,0,1764159,34593000,13075292,1516988,1211732,324162,5.71838e+06,305256,50784180,0,0,324158,0,0,81174,0,0,0,0.999988,0,0.999988,0,0,0,0,0,0,0
rescue_cost_measured_handoff,W3,M1_RescueSched,0.85,37,1,2,1,16,4,7.73805,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,276,642,0.113438,1000000,1200045,0,0,0.271389,325679,5.77083e+06,0,0,0,0,0,0,1764518,35040005,13481255,1505120,1211592,325679,5.77083e+06,293528,52419900,0,0,325670,0,0,83537,0,0,0,0.999972,0,0.999972,0,0,0,0,0,0,0
rescue_cost_measured_handoff,W3,M1_RescueSched,0.85,47,1,2,1,16,4,7.73805,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,274,610,0.115488,1000000,1200116,0,0,0.269818,323813,5.73968e+06,0,0,0,0,0,0,1764216,35297018,13661483,1497476,1202469,323813,5.73968e+06,295007,53148456,0,0,323806,0,0,84803,0,0,0,0.999978,0,0.999978,0,0,0,0,0,0,0
rescue_cost_measured_handoff,W3,M1_RescueSched,0.85,59,1,2,1,16,4,7.73805,oracle,0,0.05,4,0.5,append_tail,1.25,5,1,1,270,564,0.110761,1000000,1200025,0,0,0.269526,323438,5.70158e+06,0,0,0,0,0,0,1766839,34434006,12998707,1504772,1209008,323438,5.70158e+06,295764,50490056,0,0,323431,0,0,81125,0,0,0,0.999978,0,0.999978,0,0,0,0,0,0,0
