source,scenario,workload,rho,method,service_estimate_mode,migration_cost_us,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,metric,n,mean,median,ci95_low,ci95_high
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,P999_us,3,1217,1160,951.024416,1482
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.375518,0.379788,0.344652,0.406384
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.539247,0.537818,0.531395,0.547098
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,P99_us,3,8953,8670,7377,10529
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.354305,0.361963,0.299656,0.408954
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.267257,0.262853,0.241937,0.292577
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0.999988,0.999987,0.999968,1.000008
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0.999988,0.999987,0.999968,1.000008
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,P99_us,3,1027,960,606.596642,1448
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,P999_us,3,2557,2370,1599,3514
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.32809,0.330147,0.303536,0.352644
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.404601,0.407136,0.392893,0.416309
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0.540228,0.537219,0.527137,0.55332
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0.459746,0.462764,0.446676,0.472815
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0.540228,0.537219,0.527137,0.55332
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,P99_us,3,8820,8450,7163,10477
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.353564,0.361468,0.302813,0.404315
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.272671,0.268536,0.249697,0.295646
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0.999992,0.999991,0.999981,1.000003
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0.999992,0.999991,0.999981,1.000003
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,24559,24999,22503,26615
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.8,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,P99_us,3,2650,2520,1194,4106
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,P999_us,3,5390,4290,-384.095849,11164
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.63677,0.62844,0.591382,0.682158
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.192886,0.196831,0.170763,0.215009
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,P99_us,3,1393,1350,728.415013,2058
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,P999_us,3,4457,4130,-1744,10658
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.644403,0.635431,0.595179,0.693627
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.586086,0.586556,0.558947,0.613225
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.661721,0.650144,0.545205,0.778236
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.142176,0.14715,0.089329,0.195024
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0.999989,0.999995,0.999952,1.000026
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0.999989,0.999995,0.999952,1.000026
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,P99_us,3,2390,2280,942.033573,3838
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,P999_us,3,5003,4100,-135.84517,10143
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.56086,0.550837,0.512868,0.608853
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.317845,0.322015,0.293832,0.341857
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0.466338,0.469378,0.450949,0.481728
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0.53364,0.530604,0.518283,0.548998
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0.466338,0.469378,0.450949,0.481728
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.661346,0.649197,0.541934,0.780757
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.150545,0.155457,0.095521,0.205569
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0.99998,0.999987,0.99993,1.000029
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0.99998,0.999987,0.99993,1.000029
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,33074,32674,28884,37264
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.85,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.999516,0.999767,0.998384,1.000649
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.000401,0.000183,-0.000601,0.001404
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,L1_WorkStealing,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,1,1,1,1
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.000534,0.000346,-0.000561,0.001628
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M0_IntraHostProactive,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.999038,0.999586,0.996676,1.001399
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.000009,0,-0.000031,0.00005
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0.333333,0,-1.101,1.767667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0.333333,0,-1.101,1.767667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.99925,0.999663,0.997469,1.00103
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.001358,0.000618,-0.001996,0.004713
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,1,1,1,1
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoRescuable,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,P99_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,slo_violation_rate,3,0.999034,0.999578,0.996681,1.001387
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,intra_move_rate,3,0.000013,0,-0.000043,0.000069
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,beneficial_migration_ratio,3,0.333333,0,-1.101,1.767667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,rescue_per_migration,3,0.333333,0,-1.101,1.767667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,predicted_target_unsafe_accept_count,3,8.333333,0,-27.525,44.191667
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.9,M1_RescueSched_NoTargetSafety,oracle,0.5,2,0.3,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,P99_us,3,384.666667,416,232.302925,537.030409
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,P999_us,3,848.666667,880,559.955639,1137
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,slo_violation_rate,3,0.180378,0.180747,0.160231,0.200525
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,intra_move_rate,3,0.409729,0.409526,0.405315,0.414143
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,L1_WorkStealing,oracle,0.5,2,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,P99_us,3,310.666667,330,205.226093,416.107241
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,P999_us,3,482.666667,484,393.184497,572.148837
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,slo_violation_rate,3,0.131797,0.132165,0.105558,0.158036
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,intra_move_rate,3,0.439923,0.439993,0.43113,0.448716
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,beneficial_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,rescue_per_migration,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M0_IntraHostProactive,oracle,0.5,2,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,P99_us,3,7007,7230,3754,10260
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,P999_us,3,10000,10000,10000,10000
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,slo_violation_rate,3,0.137207,0.135786,0.094154,0.18026
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,intra_move_rate,3,0.318304,0.318989,0.302054,0.334554
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,beneficial_migration_ratio,3,0.999987,0.999982,0.999964,1.000009
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,useless_migration_ratio,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,rescue_per_migration,3,0.999987,0.999982,0.999964,1.000009
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,predicted_target_unsafe_accept_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,harmful_actual_count,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched,oracle,0.5,2,0.5,append_tail,target_induced_miss_actual,3,0,0,0,0
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,2,0.5,append_tail,P99_us,3,262,274,206.005861,317.994139
w2_boundary,rescue_w2_boundary,W2,0.7,M1_RescueSched_NoRescuable,oracle,0.5,2,0.5,append_tail,P999_us,3,712.666667,784,352.846203,1072
