profile,dimension,value,workload,rho,baseline,paired_seeds,mean_slo_reduction,ci95_low,ci95_high,relative_slo_reduction,p99_rescue_over_baseline,p999_rescue_over_baseline,rescue_work_rate_median,baseline_work_rate_median,relative_work_reduction,descriptive_only
control-accounting-unit,control-cost,normalized-1us-per-operation,W2,0.85,L1_WorkStealingPolling,5,0.0628,0.025240000000000002,0.10124,0.2803070880199964,1.2085889570552146,1.275109170305677,0.25882521934932834,0.7028690731707318,0.6317589872296773,1
control-accounting-unit,control-cost,normalized-1us-per-operation,W2,0.85,M0_AltoThreshold,5,0.07451999999999999,0.014160000000000002,0.13663999999999998,0.31608415337631485,1.0102564102564102,1.424390243902439,0.25882521934932834,0.2781080975609756,0.06933591067918998,1
control-accounting-unit,control-cost,normalized-1us-per-operation,W3,0.7,L1_WorkStealingPolling,5,-0.01148,-0.014560000000000002,-0.00864,-1.427860696517413,1.2960526315789473,1.171875,0.14686388644031734,0.6646676764894887,0.7790416299224987,1
control-accounting-unit,control-cost,normalized-1us-per-operation,W3,0.7,M0_AltoThreshold,5,0.0033999999999999994,0.0019599999999999986,0.0048400000000000006,0.1483420593368237,0.9899497487437185,0.9715025906735751,0.14686388644031734,0.14485394692847808,-0.013875628206607704,1
control-accounting-unit,control-cost,normalized-1us-per-operation,W3,0.85,L1_WorkStealingPolling,5,0.006520000000000001,0.001960000000000001,0.011080000000000001,0.13755274261603379,1.3459119496855345,1.2125,0.20389546803757766,0.6823701086142027,0.7011951938345298,1
control-accounting-unit,control-cost,normalized-1us-per-operation,W3,0.85,M0_AltoThreshold,5,0.009040000000000001,0.002760000000000001,0.01676,0.1810897435897436,1.0288461538461537,1.0025839793281655,0.20389546803757766,0.20714915346971033,0.015706969483746502,1
control-accounting-unit,control-cost,normalized-1us-per-operation,W3,0.9,L1_WorkStealingPolling,5,0.020200000000000003,0.01152,0.02936000000000001,0.1835029069767442,1.3836477987421383,1.234375,0.22292144802472538,0.6153940849265934,0.6377582211383843,1
control-accounting-unit,control-cost,normalized-1us-per-operation,W3,0.9,M0_AltoThreshold,5,0.021160000000000005,0.004960000000000001,0.038320000000000014,0.19056195965417871,1.0377358490566038,1.020671834625323,0.22292144802472538,0.2430355025988632,0.08276179553625385,1
epsilon-0,epsilon-us,0,W2,0.85,L1_WorkStealingPolling,5,0.06640000000000001,0.029160000000000002,0.10364000000000002,0.29637564720585613,1.2024539877300613,1.2314410480349345,0.2647110243902439,0.7028690731707318,0.6233850165065611,1
epsilon-0,epsilon-us,0,W2,0.85,M0_AltoThreshold,5,0.07812,0.018640000000000004,0.13964,0.331353919239905,1.005128205128205,1.3756097560975609,0.2647110243902439,0.2781080975609756,0.04817217940874363,1
epsilon-0,epsilon-us,0,W3,0.7,L1_WorkStealingPolling,5,-0.01148,-0.014560000000000002,-0.00864,-1.427860696517413,1.2960526315789473,1.171875,0.14686388644031734,0.6646676764894887,0.7790416299224987,1
epsilon-0,epsilon-us,0,W3,0.7,M0_AltoThreshold,5,0.0033999999999999994,0.0019599999999999986,0.0048400000000000006,0.1483420593368237,0.9899497487437185,0.9715025906735751,0.14686388644031734,0.14485394692847808,-0.013875628206607704,1
epsilon-0,epsilon-us,0,W3,0.85,L1_WorkStealingPolling,5,0.007040000000000001,0.0026399999999999974,0.01184,0.14852320675105488,1.3144654088050314,1.228125,0.20231162041399436,0.6823701086142027,0.7035162914377058,1
epsilon-0,epsilon-us,0,W3,0.85,M0_AltoThreshold,5,0.00956,0.00372,0.016440000000000003,0.19150641025641027,1.0048076923076923,1.0155038759689923,0.20231162041399436,0.20714915346971033,0.023352898019075474,1
epsilon-0,epsilon-us,0,W3,0.9,L1_WorkStealingPolling,5,0.01952,0.013800000000000002,0.02668,0.17732558139534885,1.4088050314465408,1.209375,0.2281304507481869,0.6153940849265934,0.6292937219645209,1
epsilon-0,epsilon-us,0,W3,0.9,M0_AltoThreshold,5,0.020479999999999998,0.005199999999999999,0.037720000000000004,0.1844380403458213,1.0566037735849056,1.0,0.2281304507481869,0.2430355025988632,0.06132870173818794,1
epsilon-5,epsilon-us,5,W2,0.85,L1_WorkStealingPolling,5,0.06292000000000002,0.026600000000000002,0.10132000000000004,0.28084270665952515,1.2024539877300613,1.2183406113537119,0.262937756097561,0.7028690731707318,0.6259079163756411,1
epsilon-5,epsilon-us,5,W2,0.85,M0_AltoThreshold,5,0.07464,0.01608,0.13612,0.3165931455717679,1.005128205128205,1.3609756097560977,0.262937756097561,0.2781080975609756,0.054548363015889834,1
epsilon-5,epsilon-us,5,W3,0.7,L1_WorkStealingPolling,5,-0.01148,-0.014560000000000002,-0.00864,-1.427860696517413,1.2960526315789473,1.171875,0.14686388644031734,0.6646676764894887,0.7790416299224987,1
epsilon-5,epsilon-us,5,W3,0.7,M0_AltoThreshold,5,0.0033999999999999994,0.0019599999999999986,0.0048400000000000006,0.1483420593368237,0.9899497487437185,0.9715025906735751,0.14686388644031734,0.14485394692847808,-0.013875628206607704,1
epsilon-5,epsilon-us,5,W3,0.85,L1_WorkStealingPolling,5,0.005920000000000001,-0.00011999999999999927,0.011960000000000002,0.12489451476793251,1.320754716981132,1.190625,0.20051977263746618,0.6823701086142027,0.7061422091822083,1
epsilon-5,epsilon-us,5,W3,0.85,M0_AltoThreshold,5,0.008440000000000001,0.0020400000000000014,0.01636,0.16907051282051286,1.0096153846153846,0.9844961240310077,0.20051977263746618,0.20714915346971033,0.03200293470286142,1
epsilon-5,epsilon-us,5,W3,0.9,L1_WorkStealingPolling,5,0.01936,0.014839999999999997,0.023479999999999997,0.1758720930232558,1.4025157232704402,1.209375,0.22916551914073258,0.6153940849265934,0.6276117617086483,1
epsilon-5,epsilon-us,5,W3,0.9,M0_AltoThreshold,5,0.02032,0.00912,0.03152,0.18299711815561961,1.0518867924528301,1.0,0.22916551914073258,0.2430355025988632,0.057069783261350926,1
ewma-0.01,ewma-alpha,0.01,W2,0.85,L1_WorkStealingPolling,5,0.0628,0.025240000000000002,0.10124,0.2803070880199964,1.2085889570552146,1.275109170305677,0.25882521934932834,0.7028690731707318,0.6317589872296773,1
ewma-0.01,ewma-alpha,0.01,W2,0.85,M0_AltoThreshold,5,0.07451999999999999,0.014160000000000002,0.13663999999999998,0.31608415337631485,1.0102564102564102,1.424390243902439,0.25882521934932834,0.2781080975609756,0.06933591067918998,1
ewma-0.01,ewma-alpha,0.01,W3,0.7,L1_WorkStealingPolling,5,-0.01164,-0.01424,-0.00892,-1.4334975369458127,1.2960526315789473,1.1755485893416928,0.1436859782972127,0.6661487499617491,0.7843034632948522,1
ewma-0.01,ewma-alpha,0.01,W3,0.7,M0_AltoThreshold,5,0.0036,0.0020799999999999994,0.0048400000000000006,0.1541095890410959,0.9949494949494949,1.0,0.1436859782972127,0.14273762120429193,-0.006644058412346832,1
ewma-0.01,ewma-alpha,0.01,W3,0.85,L1_WorkStealingPolling,5,0.009000000000000001,0.0046,0.0134,0.1882845188284519,1.3417721518987342,1.190625,0.19834949390558984,0.684894974719788,0.7103942922245257,1
ewma-0.01,ewma-alpha,0.01,W3,0.85,M0_AltoThreshold,5,0.0077599999999999995,0.0030399999999999976,0.014880000000000004,0.16666666666666666,1.029126213592233,1.007936507936508,0.19834949390558984,0.20222423173956655,0.019160601084477258,1
ewma-0.01,ewma-alpha,0.01,W3,0.9,L1_WorkStealingPolling,5,0.020600000000000004,0.017240000000000005,0.024280000000000003,0.1890602055800294,1.392638036809816,1.2024922118380061,0.22538174362740598,0.6242013435058816,0.638927813962191,1
ewma-0.01,ewma-alpha,0.01,W3,0.9,M0_AltoThreshold,5,0.018359999999999998,0.005759999999999999,0.03227999999999999,0.17203898050974512,1.0558139534883721,1.0025974025974025,0.22538174362740598,0.2393598589622785,0.058397909304731654,1
ewma-0.20,ewma-alpha,0.20,W2,0.85,L1_WorkStealingPolling,5,0.0628,0.025240000000000002,0.10124,0.2803070880199964,1.2085889570552146,1.275109170305677,0.25882521934932834,0.7028690731707318,0.6317589872296773,1
ewma-0.20,ewma-alpha,0.20,W2,0.85,M0_AltoThreshold,5,0.07451999999999999,0.014160000000000002,0.13663999999999998,0.31608415337631485,1.0102564102564102,1.424390243902439,0.25882521934932834,0.2781080975609756,0.06933591067918998,1
ewma-0.20,ewma-alpha,0.20,W3,0.7,L1_WorkStealingPolling,5,-0.01244,-0.0158,-0.00948,-1.5170731707317076,1.3026315789473684,1.1755485893416928,0.15453661205507768,0.6726399216622296,0.7702535828185957,1
ewma-0.20,ewma-alpha,0.20,W3,0.7,M0_AltoThreshold,5,0.0028000000000000013,0.001040000000000002,0.004240000000000002,0.11945392491467581,1.0050761421319796,1.0,0.15453661205507768,0.1536984406820876,-0.005453349879611213,1
ewma-0.20,ewma-alpha,0.20,W3,0.85,L1_WorkStealingPolling,5,0.0027599999999999964,-0.003280000000000003,0.009759999999999996,0.058080808080808004,1.3806451612903226,1.2125,0.20955804127785038,0.6903808990447945,0.6964602561168868,1
ewma-0.20,ewma-alpha,0.20,W3,0.85,M0_AltoThreshold,5,0.008199999999999997,0.004239999999999999,0.012039999999999993,0.154833836858006,1.0239234449760766,1.0025839793281655,0.20955804127785038,0.2176897474087358,0.03735456643080792,1
