schema_version,trace_version,trace_sha256,rpc_method_model,deadline_model,offered_load_definition,warmup_requests,measurement_requests,measured_generated_work_us,experiment_duration_us,latency_sample_count,scenario,workload,method,rho,seed,check_period_us,scan_depth,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,placement_mode,flow_count,flow_zipf_alpha,flow_hash_seed,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,work_steal_poll_us,work_steal_max_per_poll,alto_queue_threshold_us,alto_min_gain_us,control_cost_mode,control_check_cost_us,control_queue_entry_cost_us,control_candidate_cost_us,control_target_cost_us,control_estimator_update_cost_us,control_poll_cost_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,steal_poll_count,steal_idle_core_check_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_queue_entries_inspected_count,rescue_accepted_candidate_count,rescue_target_evaluation_count,rescue_source_revalidation_reject_count,rescue_remote_revalidation_reject_count,migration_handoff_count,avg_migration_handoff_us,max_migration_handoff_us,max_rescue_commits_per_check,max_target_reservation_work_us,descriptor_handoff_count,avg_descriptor_handoff_us,max_descriptor_handoff_us,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,rescue_short_move_count,rescue_long_move_count,rescue_burst_move_count,rescue_nonburst_move_count,avg_rescue_source_work_at_commit_us,avg_rescue_destination_work_at_commit_us,rescue_migrated_finished,rescue_migrated_slo_violation_rate,rescue_migrated_P99_us,rescue_migrated_P999_us,rescue_nonmigrated_finished,rescue_nonmigrated_slo_violation_rate,rescue_nonmigrated_P99_us,rescue_nonmigrated_P999_us,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio,estimator_observation_count,estimator_mean_signed_error_us,estimator_mae_us,estimator_rmse_us,estimator_underestimate_count,estimator_overestimate_count,estimator_exact_count,estimator_cold_start_count,estimator_short_observation_count,estimator_long_observation_count,estimator_short_mae_us,estimator_long_mae_us,control_check_count,control_queue_entry_count,control_candidate_count,control_target_count,control_estimator_update_count,control_poll_operation_count,configured_control_cost_sum_us
rescuesched-v2,rescuesched-trace-v3,c2f324e8618a7b6f275bf2aa587976c1940aa8abdd10b227e72a725f43b77bd0,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,20,200,5885,985.053,200,rescue_w2_cli_main,W2,L0_RandomCore,0.85,11,1,64,2,1,16,4,0.5,ewma,0,0.05,4,0.5,flow_affine,4096,1.1,1381192497,append_tail,1.25,5,1,16,40,0,accounting_only,0,0,0,0,0,0,1,1,529,537,0.575,200,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.575,529.284,536.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,200,8,153,47,0,0,0,0,0,0,209,0,0
rescuesched-v2,rescuesched-trace-v3,c2f324e8618a7b6f275bf2aa587976c1940aa8abdd10b227e72a725f43b77bd0,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,20,200,5885,571.178,200,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.85,11,1,64,2,1,16,4,0.5,ewma,0,0.05,4,0.5,flow_affine,4096,1.1,1381192497,append_tail,1.25,5,1,16,40,0,accounting_only,0,0,0,0,0,0,1,1,104,114,0.01,200,220,0,0,0.73,146,4361.6,2316,146,146,527,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,146,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.01,103.809,114.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,200,8,153,47,0,0,0,0,0,0,206,527,0
rescuesched-v2,rescuesched-trace-v3,c2f324e8618a7b6f275bf2aa587976c1940aa8abdd10b227e72a725f43b77bd0,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,20,200,5885,639.7,200,rescue_w2_cli_main,W2,M0_AltoThreshold,0.85,11,1,64,2,1,16,4,0.5,ewma,0,0.05,4,0.5,flow_affine,4096,1.1,1381192497,append_tail,1.25,5,1,16,40,0,accounting_only,0,0,0,0,0,0,1,1,196,200,0,200,220,0,0,0.48,96,1536.6,0,0,0,0,0,595,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,96,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,195.521,199.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,200,8,153,47,0,0,595,1658,104,416,206,0,0
rescuesched-v2,rescuesched-trace-v3,c2f324e8618a7b6f275bf2aa587976c1940aa8abdd10b227e72a725f43b77bd0,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,20,200,5885,639.7,200,rescue_w2_cli_main,W2,M1_RescueSched,0.85,11,1,64,2,1,16,4,0.5,ewma,0,0.05,4,0.5,flow_affine,4096,1.1,1381192497,append_tail,1.25,5,1,16,40,0,accounting_only,0,0,0,0,0,0,1,1,196,200,0,200,220,0,0,0.48,96,1536.6,0,0,0,0,0,0,0,0,595,2051,104,416,416,96,4102,104,416,0,0,96,0.5,0.5,1,102.1,96,0.5,0.5,1536.6,0,0,0,87,9,2,94,126.339,0.0166667,96,0,103.512,103.512,104,0,198.153,199.723,0,96,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,200,0,0,0,0,0,200,8,153,47,0,0,595,4102,104,416,206,0,0
