scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration
rescue_w2_robustness_10seed,W2,M1_RescueSched,0.85,97,1,2,1,16,4,0.5,oracle,0,1,1,1e+04,1e+04,0.762456,1000000,1202821,0,0,0.0963701,115916,2.87728e+06,0,0,0,0,0,0,1681316,277957966,273863483,1692570,367454,115916,2.87728e+06,1325116,1093761362,0,0,115916,0,0,88654,0,0,0,1,0,1
rescue_w2_robustness_10seed,W2,M1_RescueSched,0.85,109,1,2,1,16,4,0.5,oracle,0,1,1,1e+04,1e+04,0.7788,1000000,1201742,0,0,0.0887212,106620,2.66603e+06,0,0,0,0,0,0,1680026,286418124,282656376,1589879,314933,106620,2.66603e+06,1274946,1129035625,0,0,106619,0,0,77932,0,0,0,0.999991,0,0.999991
rescue_w2_robustness_10seed,W2,M1_RescueSched,0.85,131,1,2,1,16,4,0.5,oracle,0,1,1,1e+04,1e+04,0.716231,1000000,1200016,0,0,0.117751,141303,3.42119e+06,0,0,0,0,0,0,1687306,255636905,250807815,1994582,458055,141303,3.42119e+06,1536527,1001236678,0,0,141301,0,0,108111,0,0,0,0.999986,0,0.999986
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,11,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.745342,1000000,1202105,0,0,0.110545,132887,3.72785e+06,0,0,0,0,0,0,1687560,268873462,263831240,363454,316309,132887,3.72785e+06,0,1054961506,0,0,132886,0,26564,89597,0,0,0,0.999992,0,0.999992
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,23,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.656448,1000000,1202380,0,0,0.152316,183142,4.91202e+06,0,0,0,0,0,0,1698693,223728710,217071197,568400,508874,183142,4.91202e+06,0,867716388,0,0,183142,0,31675,127930,0,0,0,1,0,1
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,37,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.681988,1000000,1200672,0,0,0.139755,167800,4.50603e+06,0,0,0,0,0,0,1691911,237123165,231016931,508100,452711,167800,4.50603e+06,0,923559624,0,0,167796,0,29894,115143,0,0,0,0.999976,0,0.999976
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,47,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.69222,1000000,1201440,0,0,0.134973,162162,4.41403e+06,0,0,0,0,0,0,1690843,242181389,236203916,472248,417458,162162,4.41403e+06,0,944343416,0,0,162153,0,29924,111906,0,0,0,0.999944,0,0.999944
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,59,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.67902,1000000,1200776,0,0,0.140215,168367,4.42189e+06,0,0,0,0,0,0,1695957,238256576,232197412,507853,455528,168367,4.42189e+06,0,928281795,0,0,168358,0,28567,114872,0,0,0,0.999947,0,0.999947
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,71,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.627308,1000000,1200698,0,0,0.165402,198598,5.17689e+06,0,0,0,0,0,0,1700105,212510834,205456429,661397,598415,198598,5.17689e+06,0,821164319,0,0,198589,0,31332,141059,0,0,0,0.999955,0,0.999955
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,83,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.753246,1000000,1204205,0,0,0.106454,128192,3.60683e+06,0,0,0,0,0,0,1682412,272456966,267565600,355228,309207,128192,3.60683e+06,0,1069907172,0,0,128191,0,26231,85793,0,0,0,0.999992,0,0.999992
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,97,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.761494,1000000,1202723,0,0,0.10327,124205,3.5088e+06,0,0,0,0,0,0,1681148,276136816,271367762,349776,304621,124205,3.5088e+06,0,1085121272,0,0,124202,0,25087,85215,0,0,0,0.999976,0,0.999976
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,109,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.777131,1000000,1201660,0,0,0.0958141,115136,3.31958e+06,0,0,0,0,0,0,1680064,283116329,278627843,303521,260593,115136,3.31958e+06,0,1114207851,0,0,115133,0,24628,75989,0,0,0,0.999974,0,0.999974
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoTargetSafety,0.85,131,1,2,1,16,4,0.5,oracle,0,0,1,1e+04,1e+04,0.716636,1000000,1200016,0,0,0.124371,149247,4.05481e+06,0,0,0,0,0,0,1687455,254506871,248967987,438188,387030,149247,4.05481e+06,0,995433760,0,0,149244,0,27854,102823,0,0,0,0.99998,0,0.99998
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,11,1,2,1,16,4,0.5,oracle,0,1,0,3.07e+03,5.61e+03,0.575078,1000000,1200111,0,0,0.323573,388324,9.2418e+06,0,0,0,0,0,0,1687733,75446498,72194589,10337751,12756176,388324,9.2418e+06,279964780,0,71332,142831,174149,0,0,258431,0,0,0,0.448463,0.551506,0.448463
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,23,1,2,1,16,4,0.5,oracle,0,1,0,2.18e+03,3.69e+03,0.542989,1000000,1200216,0,0,0.33731,404845,9.86345e+06,0,0,0,0,0,0,1696451,68727249,65325417,10735422,12378361,404845,9.86345e+06,253033607,0,77689,140178,186972,0,0,263578,0,0,0,0.461836,0.538149,0.461836
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,37,1,2,1,16,4,0.5,oracle,0,1,0,1.77e+03,3.04e+03,0.539359,1000000,1200015,0,0,0.340252,408307,9.91663e+06,0,0,0,0,0,0,1692310,68234546,64858715,10563735,12561256,408307,9.91663e+06,250903256,0,78436,141279,188583,0,0,266146,0,0,0,0.461866,0.538112,0.461866
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,47,1,2,1,16,4,0.5,oracle,0,1,0,2.16e+03,4.08e+03,0.530425,1000000,1200180,0,0,0.349151,419044,1.02235e+07,0,0,0,0,0,0,1691498,65050495,61662374,10632893,12789985,419044,1.02235e+07,237892131,0,81445,144394,193201,0,0,273718,0,0,0,0.461052,0.538939,0.461052
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,59,1,2,1,16,4,0.5,oracle,0,1,0,2.97e+03,5.08e+03,0.538678,1000000,1200098,0,0,0.335523,402661,9.93174e+06,0,0,0,0,0,0,1696346,68317132,64941784,10308422,11746797,402661,9.93174e+06,252089543,0,79773,134451,188430,0,0,261042,0,0,0,0.467962,0.532021,0.467962
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,71,1,2,1,16,4,0.5,oracle,0,1,0,5.67e+03,9.26e+03,0.526085,1000000,1200022,0,0,0.336418,403709,1.02068e+07,0,0,0,0,0,0,1699894,69405379,65974182,9957608,11007873,403709,1.02068e+07,256998583,0,84179,124422,195093,0,0,258235,0,0,0,0.483252,0.516711,0.483252
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,83,1,2,1,16,4,0.5,oracle,0,1,0,4.26e+03,6.1e+03,0.609101,1000000,1201651,0,0,0.303774,365030,8.47069e+06,0,0,0,0,0,0,1680113,86113902,83226944,9335039,13159226,365030,8.47069e+06,323220038,0,64397,143022,157610,0,0,237054,0,0,0,0.431773,0.568225,0.431773
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,97,1,2,1,16,4,0.5,oracle,0,1,0,5.14e+03,7.11e+03,0.631571,1000000,1200127,0,0,0.290947,349173,7.97155e+06,0,0,0,0,0,0,1677581,91875255,89239365,9317796,13357996,349173,7.97155e+06,346736144,0,60259,140837,148070,0,0,225827,0,0,0,0.424059,0.575921,0.424059
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,109,1,2,1,16,4,0.5,oracle,0,1,0,2.72e+03,4.45e+03,0.588855,1000000,1200334,0,0,0.316214,379563,8.95416e+06,0,0,0,0,0,0,1683589,80124968,77124630,9652450,13106763,379563,8.95416e+06,298980677,0,68805,144306,166450,0,0,246602,0,0,0,0.438531,0.561464,0.438531
rescue_w2_robustness_10seed,W2,M1_RescueSched_NoRescuable,0.85,131,1,2,1,16,4,0.5,oracle,0,1,0,2.73e+03,4.87e+03,0.570176,1000000,1200012,0,0,0.318207,381852,9.17922e+06,0,0,0,0,0,0,1691397,76833277,73763088,9983188,12341308,381852,9.17922e+06,286469508,0,71798,135955,174092,0,0,243164,0,0,0,0.455915,0.544067,0.455915
