schema_version,trace_version,trace_sha256,rpc_method_model,deadline_model,offered_load_definition,warmup_requests,measurement_requests,measured_generated_work_us,experiment_duration_us,latency_sample_count,scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,work_steal_poll_us,work_steal_max_per_poll,alto_queue_threshold_us,alto_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,steal_poll_count,steal_idle_core_check_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,migration_handoff_count,avg_migration_handoff_us,max_migration_handoff_us,max_rescue_commits_per_check,max_target_reservation_work_us,descriptor_handoff_count,avg_descriptor_handoff_us,max_descriptor_handoff_us,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescuesched-v2,rescuesched-trace-v2,50176a80d7d1dc2652adc92d88405a653a959d0502a2502d2bd7907d1071c9dd,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,13303,5000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,124,204,0.0356,5000,5500,0,0,0.6192,3096,84111.6,69017,3096,3096,12213,64314,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,3096,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,50176a80d7d1dc2652adc92d88405a653a959d0502a2502d2bd7907d1071c9dd,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,13363.3,5000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,188,199,0.03,5000,5500,0,0,0.3608,1804,28103.4,0,0,0,0,0,12273,1804,0.00166297,0,0,0,0,0,0,0,0,0,0,102.1,1804,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,50176a80d7d1dc2652adc92d88405a653a959d0502a2502d2bd7907d1071c9dd,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,13358.8,5000,rescue_w2_cli_main,W2,M1_RescueSched,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,192,203,0.0226,5000,5500,0,0,0.341,1705,27020.5,0,0,0,0,0,0,0,0,12268,51533,15638,7615,7355,1705,1705,0.5,0.5,1,102.1,1705,0.5,0.5,27020.5,260,54937,0,5,1700,0,0,161,0,0,0,0.997067,0.00293255,0.997067,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,50176a80d7d1dc2652adc92d88405a653a959d0502a2502d2bd7907d1071c9dd,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,13356.7,5000,rescue_w2_cli_main,W2,M1_RescueSched_NoTargetSafety,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,0,1,191,203,0.023,5000,5500,0,0,0.3412,1706,27027.6,0,0,0,0,0,0,0,0,12266,51775,15808,7334,7280,1706,1706,0.5,0.5,1,102.1,1706,0.5,0.5,27027.6,0,55898,0,5,1701,0,11,166,0,0,0,0.997069,0.00293083,0.997069,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3f38905df72f6dfd4d72b0721eece2714c1a755767e5436e91060881d609e34a,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,13384.3,5000,rescue_w2_cli_main,W2,L0_RandomCore,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,670,880,0.511,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3f38905df72f6dfd4d72b0721eece2714c1a755767e5436e91060881d609e34a,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,13130.4,5000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,105,146,0.0194,5000,5500,0,0,0.6376,3188,81629.8,66698,3188,3188,11940,61909,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,3188,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3f38905df72f6dfd4d72b0721eece2714c1a755767e5436e91060881d609e34a,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,13147,5000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,188,197,0.0082,5000,5500,0,0,0.3802,1901,26512.1,0,0,0,0,0,11956,1901,0.00157812,0,0,0,0,0,0,0,0,0,0,102.1,1901,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3f38905df72f6dfd4d72b0721eece2714c1a755767e5436e91060881d609e34a,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,13147,5000,rescue_w2_cli_main,W2,M1_RescueSched,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,188,198,0.003,5000,5500,0,0,0.3812,1906,26357.6,0,0,0,0,0,0,0,0,11956,38087,3653,8471,8471,1906,1906,0.5,0.5,1,102.1,1906,0.5,0.5,26357.6,0,6141,0,4,1902,0,0,193,0,0,0,0.997901,0.00209864,0.997901,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3f38905df72f6dfd4d72b0721eece2714c1a755767e5436e91060881d609e34a,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,13147,5000,rescue_w2_cli_main,W2,M1_RescueSched_NoTargetSafety,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,0,1,188,198,0.003,5000,5500,0,0,0.3812,1906,26357.6,0,0,0,0,0,0,0,0,11956,38087,3653,8471,8471,1906,1906,0.5,0.5,1,102.1,1906,0.5,0.5,26357.6,0,6141,0,4,1902,0,0,193,0,0,0,0.997901,0.00209864,0.997901,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9c4a5f311635f4f865b8868366aef9219fb8c8f2581aefb6ffd990e5e5018146,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,125845,11493.5,5000,rescue_w2_cli_main,W2,L0_RandomCore,0.85,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,751,1.03e+03,0.6312,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9c4a5f311635f4f865b8868366aef9219fb8c8f2581aefb6ffd990e5e5018146,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,125845,11099.6,5000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.85,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,117,149,0.048,5000,5500,0,0,0.67,3350,88765,38629,3350,3350,10077,34257,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,3350,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9c4a5f311635f4f865b8868366aef9219fb8c8f2581aefb6ffd990e5e5018146,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,125845,11162.9,5000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.85,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,191,199,0.0318,5000,5500,0,0,0.4368,2184,31941.4,0,0,0,0,0,10140,2184,0.0018315,0,0,0,0,0,0,0,0,0,0,102.1,2184,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9c4a5f311635f4f865b8868366aef9219fb8c8f2581aefb6ffd990e5e5018146,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,125845,11165.9,5000,rescue_w2_cli_main,W2,M1_RescueSched,0.85,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,189,200,0.02,5000,5500,0,0,0.4214,2107,31584.7,0,0,0,0,0,0,0,0,10143,54664,11420,9746,9297,2107,2107,0.5,0.5,1,102.1,2107,0.5,0.5,31584.7,449,35934,0,7,2100,0,0,444,0,0,0,0.996678,0.00332226,0.996678,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9c4a5f311635f4f865b8868366aef9219fb8c8f2581aefb6ffd990e5e5018146,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,125845,11161.8,5000,rescue_w2_cli_main,W2,M1_RescueSched_NoTargetSafety,0.85,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,0,1,191,199,0.0172,5000,5500,0,0,0.4194,2097,31228.7,0,0,0,0,0,0,0,0,10139,52918,10426,9234,9184,2097,2097,0.5,0.5,1,102.1,2097,0.5,0.5,31228.7,0,32470,0,4,2093,0,18,378,0,0,0,0.998093,0.00190749,0.998093,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,b2a06cae280a05cb0a60f6b7e325cd884026f7377e4129796a554f49a223b670,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,133825,14044.8,5000,rescue_w2_cli_main,W2,L0_RandomCore,0.85,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,4.12e+03,4.3e+03,0.7622,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,b2a06cae280a05cb0a60f6b7e325cd884026f7377e4129796a554f49a223b670,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,133825,10116.4,5000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.85,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,686,760,0.4622,5000,5500,0,0,0.4552,2276,66034.6,12869,2276,2276,9104,10296,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,2276,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,b2a06cae280a05cb0a60f6b7e325cd884026f7377e4129796a554f49a223b670,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,133825,10130.8,5000,rescue_w2_cli_main,W2,M0_AltoThreshold,0.85,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,495,524,0.5126,5000,5500,0,0,0.6706,3353,74346.3,0,0,0,0,0,9118,3353,0.00387712,0,0,0,0,0,0,0,0,0,0,102.1,3353,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,b2a06cae280a05cb0a60f6b7e325cd884026f7377e4129796a554f49a223b670,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,133825,13362.9,5000,rescue_w2_cli_main,W2,M1_RescueSched,0.85,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,3.21e+03,3.53e+03,0.3542,5000,5500,0,0,0.3078,1539,31351.9,0,0,0,0,0,0,0,0,12350,606560,566757,11795,6607,1539,1539,0.5,0.5,1,102.1,1539,0.5,0.5,31351.9,5188,2255233,0,3,1536,0,0,574,0,0,0,0.998051,0.00194932,0.998051,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,b2a06cae280a05cb0a60f6b7e325cd884026f7377e4129796a554f49a223b670,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,133825,13279.7,5000,rescue_w2_cli_main,W2,M1_RescueSched_NoTargetSafety,0.85,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,0,1,3.03e+03,3.44e+03,0.3566,5000,5500,0,0,0.3162,1581,34785.1,0,0,0,0,0,0,0,0,12267,596310,552495,6220,5932,1581,1581,0.5,0.5,1,102.1,1581,0.5,0.5,34785.1,0,2203760,0,11,1570,0,107,739,0,0,0,0.993042,0.00695762,0.993042,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,cb737e10a066d475342b0c29e2991eee93c96615a2b5ac82b12ad1b8f9cf0352,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128790,13943.5,5000,rescue_w2_cli_main,W2,L0_RandomCore,0.85,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,4.9e+03,5.19e+03,0.7832,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,cb737e10a066d475342b0c29e2991eee93c96615a2b5ac82b12ad1b8f9cf0352,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128790,9879.6,5000,rescue_w2_cli_main,W2,L1_WorkStealingPolling,0.85,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,954,1.06e+03,0.4776,5000,5500,0,0,0.4352,2176,60954.6,14531,2176,2176,8872,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,2176,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
