schema_version,trace_version,trace_sha256,rpc_method_model,deadline_model,offered_load_definition,warmup_requests,measurement_requests,measured_generated_work_us,experiment_duration_us,latency_sample_count,scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,work_steal_poll_us,work_steal_max_per_poll,alto_queue_threshold_us,alto_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,steal_poll_count,steal_idle_core_check_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,migration_handoff_count,avg_migration_handoff_us,max_migration_handoff_us,max_rescue_commits_per_check,max_target_reservation_work_us,descriptor_handoff_count,avg_descriptor_handoff_us,max_descriptor_handoff_us,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescuesched-v2,rescuesched-trace-v2,397e77c465c1c6991d711c92d8cf7b26e34ccb64174e964fe8f6efed64630e6f,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128790,13112.1,5000,rescue_w1_cli_main,W1,M0_AltoThreshold,0.7,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,190,199,0.0026,5000,5500,0,0,0.3738,1869,25999.9,0,0,0,0,0,11946,1869,0.00214018,0,0,0,0,0,0,0,0,0,0,102.1,1869,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,397e77c465c1c6991d711c92d8cf7b26e34ccb64174e964fe8f6efed64630e6f,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128790,13112.1,5000,rescue_w1_cli_main,W1,M1_RescueSched,0.7,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,190,199,0.0016,5000,5500,0,0,0.3752,1876,25764.6,0,0,0,0,0,0,0,0,11946,36758,2363,8240,8240,1876,1876,0.5,0.5,1,102.1,1876,0.5,0.5,25764.6,0,1212,0,4,1872,0,0,62,0,0,0,0.997868,0.0021322,0.997868,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,752b4680c64eec0c01fbf17e6e4f641176684eb2a3537293c61f1572c0f722fd,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,13327,5000,rescue_w1_cli_main,W1,L0_RandomCore,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,495,671,0.4964,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,752b4680c64eec0c01fbf17e6e4f641176684eb2a3537293c61f1572c0f722fd,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,12881,5000,rescue_w1_cli_main,W1,L1_WorkStealingPolling,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,107,133,0.0172,5000,5500,0,0,0.641,3205,87545.5,62908,3205,3205,11832,58184,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,3205,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,752b4680c64eec0c01fbf17e6e4f641176684eb2a3537293c61f1572c0f722fd,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,12892.9,5000,rescue_w1_cli_main,W1,M0_AltoThreshold,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,192,200,0.0116,5000,5500,0,0,0.3682,1841,27891.1,0,0,0,0,0,11844,1841,0.00217273,0,0,0,0,0,0,0,0,0,0,102.1,1841,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,752b4680c64eec0c01fbf17e6e4f641176684eb2a3537293c61f1572c0f722fd,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,12892.9,5000,rescue_w1_cli_main,W1,M1_RescueSched,0.7,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,192,199,0.0048,5000,5500,0,0,0.3626,1813,26742.3,0,0,0,0,0,0,0,0,11844,40752,3653,7895,7895,1813,1813,0.5,0.5,1,102.1,1813,0.5,0.5,26742.3,0,6717,0,5,1808,0,0,121,0,0,0,0.997242,0.00275786,0.997242,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,2f39cdd0ed8c07f0d8fe0249a67c478485d460791f471b4ed249aa402b8cdf18,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,13702.1,5000,rescue_w1_cli_main,W1,L0_RandomCore,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,646,843,0.496,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,2f39cdd0ed8c07f0d8fe0249a67c478485d460791f471b4ed249aa402b8cdf18,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,12936,5000,rescue_w1_cli_main,W1,L1_WorkStealingPolling,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,104,107,0.0006,5000,5500,0,0,0.6698,3349,85717.9,64444,3349,3349,11796,59571,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,3349,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,2f39cdd0ed8c07f0d8fe0249a67c478485d460791f471b4ed249aa402b8cdf18,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,13002.7,5000,rescue_w1_cli_main,W1,M0_AltoThreshold,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,190,199,0.0028,5000,5500,0,0,0.3686,1843,26195.3,0,0,0,0,0,11862,1843,0.00217037,0,0,0,0,0,0,0,0,0,0,102.1,1843,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,2f39cdd0ed8c07f0d8fe0249a67c478485d460791f471b4ed249aa402b8cdf18,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,13002.7,5000,rescue_w1_cli_main,W1,M1_RescueSched,0.7,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,190,199,0.0008,5000,5500,0,0,0.3694,1847,26318.7,0,0,0,0,0,0,0,0,11862,34494,2016,8063,8063,1847,1847,0.5,0.5,1,102.1,1847,0.5,0.5,26318.7,0,1,0,4,1843,0,0,1,0,0,0,0.997834,0.00216567,0.997834,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,421e7467b217224b74f624230d1fd768b876fd23ffe285d79a2c1d6c233b342e,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,125845,11245.3,5000,rescue_w1_cli_main,W1,L0_RandomCore,0.85,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,892,1.11e+03,0.6732,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,421e7467b217224b74f624230d1fd768b876fd23ffe285d79a2c1d6c233b342e,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,125845,10649.4,5000,rescue_w1_cli_main,W1,L1_WorkStealingPolling,0.85,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,137,178,0.0842,5000,5500,0,0,0.6506,3253,85511.3,31334,3253,3253,9642,27214,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,3253,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,421e7467b217224b74f624230d1fd768b876fd23ffe285d79a2c1d6c233b342e,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,125845,10719.7,5000,rescue_w1_cli_main,W1,M0_AltoThreshold,0.85,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,189,198,0.0812,5000,5500,0,0,0.4762,2381,35050.1,0,0,0,0,0,9712,2381,0.00335993,0,0,0,0,0,0,0,0,0,0,102.1,2381,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,421e7467b217224b74f624230d1fd768b876fd23ffe285d79a2c1d6c233b342e,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,125845,10719.7,5000,rescue_w1_cli_main,W1,M1_RescueSched,0.85,11,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,190,200,0.0546,5000,5500,0,0,0.4316,2158,34226.8,0,0,0,0,0,0,0,0,9712,74566,28356,10302,9607,2158,2158,0.5,0.5,1,102.1,2158,0.5,0.5,34226.8,695,103122,0,8,2150,0,0,587,0,0,0,0.996293,0.00370714,0.996293,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,741c8c1c6a0d9e84befc2457dbba1c3b878d6d7de4fc8326619543a490450aa3,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,133825,11410.4,5000,rescue_w1_cli_main,W1,L0_RandomCore,0.85,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.34e+03,1.48e+03,0.7638,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,741c8c1c6a0d9e84befc2457dbba1c3b878d6d7de4fc8326619543a490450aa3,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,133825,10551.3,5000,rescue_w1_cli_main,W1,L1_WorkStealingPolling,0.85,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,173,226,0.1974,5000,5500,0,0,0.5542,2771,88454.1,21141,2771,2771,9583,17832,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,2771,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,741c8c1c6a0d9e84befc2457dbba1c3b878d6d7de4fc8326619543a490450aa3,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,133825,10618.9,5000,rescue_w1_cli_main,W1,M0_AltoThreshold,0.85,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,195,206,0.1174,5000,5500,0,0,0.5384,2692,45998.2,0,0,0,0,0,9650,2692,0.00445765,0,0,0,0,0,0,0,0,0,0,102.1,2692,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,741c8c1c6a0d9e84befc2457dbba1c3b878d6d7de4fc8326619543a490450aa3,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,133825,10619,5000,rescue_w1_cli_main,W1,M1_RescueSched,0.85,23,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,197,289,0.1008,5000,5500,0,0,0.4594,2297,42813.7,0,0,0,0,0,0,0,0,9651,115775,55656,12921,9950,2297,2297,0.5,0.5,1,102.1,2297,0.5,0.5,42813.7,2971,209703,0,7,2290,0,0,1364,0,0,0,0.996953,0.00304745,0.996953,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3db10456cf40e915955bc13df70ae446fd7937eb5e8613ebb78069ce6a776f32,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128790,11316.6,5000,rescue_w1_cli_main,W1,L0_RandomCore,0.85,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1e+03,1.15e+03,0.6878,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3db10456cf40e915955bc13df70ae446fd7937eb5e8613ebb78069ce6a776f32,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128790,10758.6,5000,rescue_w1_cli_main,W1,L1_WorkStealingPolling,0.85,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,147,204,0.1018,5000,5500,0,0,0.6352,3176,90759.6,30597,3176,3176,9798,26631,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,3176,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3db10456cf40e915955bc13df70ae446fd7937eb5e8613ebb78069ce6a776f32,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128790,10834.2,5000,rescue_w1_cli_main,W1,M0_AltoThreshold,0.85,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,193,205,0.0668,5000,5500,0,0,0.49,2450,38485,0,0,0,0,0,9874,2450,0.00326531,0,0,0,0,0,0,0,0,0,0,102.1,2450,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,3db10456cf40e915955bc13df70ae446fd7937eb5e8613ebb78069ce6a776f32,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128790,10834.2,5000,rescue_w1_cli_main,W1,M1_RescueSched,0.85,37,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,195,352,0.0448,5000,5500,0,0,0.4448,2224,35170.4,0,0,0,0,0,0,0,0,9874,76573,28105,12065,10138,2224,2224,0.5,0.5,1,102.1,2224,0.5,0.5,35170.4,1927,100355,0,6,2218,0,0,604,0,0,0,0.997302,0.00269784,0.997302,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9768b738ad0a97cbcc87ba3996eff37e38d106cbab23226d773203337c66f3d1,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,11245.5,5000,rescue_w1_cli_main,W1,L0_RandomCore,0.85,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,704,901,0.6974,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9768b738ad0a97cbcc87ba3996eff37e38d106cbab23226d773203337c66f3d1,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,10626.6,5000,rescue_w1_cli_main,W1,L1_WorkStealingPolling,0.85,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,144,187,0.1026,5000,5500,0,0,0.629,3145,91964.5,28325,3145,3145,9763,24388,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,3145,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9768b738ad0a97cbcc87ba3996eff37e38d106cbab23226d773203337c66f3d1,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,10666.4,5000,rescue_w1_cli_main,W1,M0_AltoThreshold,0.85,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,191,199,0.0838,5000,5500,0,0,0.4782,2391,38446.1,0,0,0,0,0,9803,2391,0.00501882,0,0,0,0,0,0,0,0,0,0,102.1,2391,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,9768b738ad0a97cbcc87ba3996eff37e38d106cbab23226d773203337c66f3d1,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,130310,10706,5000,rescue_w1_cli_main,W1,M1_RescueSched,0.85,47,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,195,199,0.0516,5000,5500,0,0,0.4406,2203,36826.3,0,0,0,0,0,0,0,0,9843,78246,26875,11102,9636,2203,2203,0.5,0.5,1,102.1,2203,0.5,0.5,36826.3,1466,96398,0,9,2194,0,0,707,0,0,0,0.995915,0.00408534,0.995915,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,31be01f083f3a78bef3c931b0f661473ea7bb609c255c6e17c463cc1af528c41,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,11996.8,5000,rescue_w1_cli_main,W1,L0_RandomCore,0.85,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,1.29e+03,1.53e+03,0.6724,5000,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescuesched-v2,rescuesched-trace-v2,31be01f083f3a78bef3c931b0f661473ea7bb609c255c6e17c463cc1af528c41,explicit-short-long-method,server-side-method-budget,actual-service-plus-host,500,5000,128125,10672.6,5000,rescue_w1_cli_main,W1,L1_WorkStealingPolling,0.85,59,1,2,1,16,4,0.5,ewma,0,0.05,4,0.5,append_tail,1.25,5,1,16,40,0,1,1,111,140,0.0456,5000,5500,0,0,0.696,3480,96053,29890,3480,3480,9733,25650,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,3480,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
